problem,size,seed,method,n_rows,n_units,n_params,units_per_param,failed,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,pp_area_signed,pp_area_abs,pit_area_signed,pit_area_abs,bound,continuous_bound,n_cert_units,moment_constant,n_stored,failure_probability,trivial_bound,lam,empirical,monte_carlo,kl,complexity,concentration,mixture_empirical,outside_support_fraction,pac_test_risk,pvi_lam,converged,n_iter,n_fev,n_skipped,n_nonfinite,termination_status,termination_message,max_iter,max_fun
quartic,100.0,3,Ellipse+EB,100,100,5,20.0,False,0.0054555409587919,36.32699399931014,1.0,123.75990464871086,1.0,186.5905821943439,123.75990464871086,4.587036187598246,0.0,4.592967815870619,0.04101447363078,0.0515762924305617,-0.0302293310729809,0.0528931109503055,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,3,Ellipse+PAC,100,100,5,20.0,False,0.1763948337174952,39.571969149122374,1.0,162.51910935189693,1.0,410.3412820948524,162.51910935189693,4.627916032096632,0.0,4.633499978635722,0.0286279160139618,0.0443196162008925,-0.0447562005731053,0.0558718467022774,7.432159729580205,7.04618822864748,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,1.5869140625,4.658942148137072,0.0364066934959247,0.874391448122091,2.3508393870144833,0.0,4.595777985139081,0.0079075,4.6391296369344035,,,,,,,,,,
quartic,100.0,3,Bayesian stacking,100,100,5,20.0,False,0.0427118749357759,36.19950829010972,0.4125,42.79045565779014,0.5215,61.16960243116906,603.3061434428356,10.868610885609383,0.0,7.183861766268802,0.3066102167904299,0.3066102167904299,-0.066093693433603,0.1691469883820119,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,3,PVI,100,100,5,20.0,False,2.083034375216812,38.07622921715389,0.984,118.88046639347928,1.0,195.58943725951156,124.42240402045006,4.626393485889817,0.0,4.631480889004779,0.0696690644507017,0.0705672721388439,-0.0335144005204592,0.0577664061307741,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,3,PVI (lamb=1),100,100,5,20.0,False,2.5594550827518106,38.21570260513274,0.985,127.33366786106976,1.0,209.4971629628655,131.96283954175306,4.717518557997232,0.0,4.722596252848774,0.0571394374977871,0.0598003749760533,-0.0483827144461615,0.0641506690583489,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,3,POPS ellipse (free center),100,100,5,20.0,False,0.0117732500657439,62.06726341395817,0.9555,123.3300205973978,1.0,163.8164072552091,135.03313265368462,4.580512137648157,0.0,4.584774336738767,0.0770150996071499,0.0772036629047022,-0.0311102374748968,0.0651404689182832,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,3,Ellipse+EB (free center),100,100,5,20.0,False,0.0120138330385088,62.00553923717821,1.0,147.94556840586768,1.0,224.39598355641397,147.94556840586768,4.613638442110401,0.0,4.618204499003137,0.0314795498029937,0.0404784451286517,-0.0297673090517994,0.0448904491095875,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,3,Ellipse+PAC (free center),100,100,5,20.0,False,0.1639560828916728,61.79378559051059,0.9915,154.61897170446545,1.0,251.0265018993932,157.40776537789876,4.621875222534956,0.0,4.6262983049808115,0.0305627929671161,0.0398761314733863,-0.0211105401225218,0.0415010760431209,7.794676624267342,7.427259818325612,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,6.25,4.706622684063108,0.0459901370320063,3.583620192000103,2.674646997230498,0.0,4.386088662869101,0.02454,4.630822016518527,,,,,,,,,,
quartic,100.0,4,Bayesian ridge,100,100,5,20.0,False,0.0008770828135311,35.14295843893918,0.0955,12.980940029206977,0.14,21.35703898577002,979.8475060860752,356.7086281527799,0.0,9.31558098872512,0.4173452997961457,0.4173452997961457,-0.0798099238859605,0.2359568883349969,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,POPS hypercube,100,100,5,20.0,False,0.1695153750479221,35.14295843893918,0.7925,134.4840212280982,0.998,185.85309444524552,164.80706997702305,,,,0.032473539061025,0.0676785323650985,0.0139538574218636,0.0520498511390801,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,POPS ellipse,100,100,5,20.0,False,0.0076554999686777,35.14295843893918,0.9885,102.75707007473724,1.0,136.48983400940412,106.19784264129878,4.5368022562278245,0.0,4.542597685253675,0.0833784863254127,0.0846680590992594,-0.0461386305743057,0.0752630556777912,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,Ellipse+EB,100,100,5,20.0,False,0.0079666669480502,35.14295843893921,1.0,119.3539128302157,1.0,180.4485819065561,119.3539128302157,4.571008550408609,0.0,4.576898222982188,0.0598589794897855,0.0646854809487084,-0.0437176091571174,0.0645849358294102,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,Ellipse+PAC,100,100,5,20.0,False,0.1234417920932173,36.24374635662972,1.0,134.04270588410512,1.0,196.71024773147107,134.04270588410512,4.588971083127829,0.0,4.594777205740916,0.04343598144337,0.0595162018705843,-0.0284118843787954,0.0537882413889544,7.1800494889439435,6.780256011810415,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,7.03125,4.48554284682038,0.030788994133201,0.0202475154191466,2.2639241708568347,0.0,4.482926643804669,0.0,4.6006246107615825,,,,,,,,,,
quartic,100.0,4,Bayesian stacking,100,100,5,20.0,False,0.1202709591016173,35.419985872788104,0.42,39.709857482405816,0.5865,58.26507429490775,620.8623463732035,11.808818188818664,0.0,6.8210436871340185,0.2698071913998912,0.2699356624692264,-0.0091012146168334,0.1475442830815708,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,PVI,100,100,5,20.0,False,2.012552584055811,35.68695359016488,1.0,122.8660766205845,1.0,202.14680774353263,122.8660766205845,4.603479887538763,0.0,4.609060830450652,0.0703172548803798,0.0750390621063895,-0.0238897091824987,0.0656355142195095,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,4,PVI (lamb=1),100,100,5,20.0,False,2.4173461669124663,35.74371697326719,1.0,122.22215682770393,1.0,201.08739139238116,122.22215682770393,4.60110495125804,0.0,4.606663137249157,0.0727452871069408,0.0770017918351251,-0.0323720629773493,0.067066855245114,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,4,POPS ellipse (free center),100,100,5,20.0,False,0.0109052499756217,38.05908112978695,0.9855,108.64631229725164,1.0,144.31237792592032,108.81767703436874,4.513335552498394,0.0,4.518834735500303,0.0732204902316778,0.0745117994518926,0.0483869018133301,0.06582306160777,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,Ellipse+EB (free center),100,100,5,20.0,False,0.0111547079868614,38.062815037392866,1.0,123.6733968528197,1.0,182.2856911265844,123.6733968528197,4.56267319081861,0.0,4.568141319521321,0.0569100429662742,0.0590527952522734,0.0484633641273891,0.05427634380734,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,4,Ellipse+PAC (free center),100,100,5,20.0,False,0.1653934163041412,37.901532124168035,0.9625,171.50734045962022,1.0,274.05747890425164,173.881607581179,4.631234007245876,0.0,4.636061162355676,0.0050621376936444,0.0382582562536329,0.0952755894119615,0.0956268263643303,7.727137556859715,7.355906728455474,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,12.5,4.601991313012226,0.0388690125244254,3.8117388235546175,2.715046402918823,0.0,4.448222177985761,0.00594,4.6409293246395045,,,,,,,,,,
quartic,100.0,5,Bayesian ridge,100,100,5,20.0,False,0.0006685419939458,35.60437853244956,0.0835,12.338839717848815,0.1375,20.300616157254037,1008.1016141858796,366.1322353446195,0.0,9.383010053594608,0.4243495439366322,0.4243530737370473,-0.0994519080644107,0.2432983299087174,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,POPS hypercube,100,100,5,20.0,False,0.1500315419398248,35.60437853244956,0.8065,135.204289377166,0.9815,183.06948684713032,171.3790345981203,,,,0.021881450193983,0.0614585608344593,0.0211287841796759,0.0566593712463496,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,POPS ellipse,100,100,5,20.0,False,0.0067440839484333,35.60437853244956,0.99,105.41465772734982,1.0,140.01984607871196,107.66005055924828,4.558723035959486,0.0,4.5644987253201075,0.0832903105441423,0.0842581545732287,-0.0653970726633516,0.0809621818912324,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,Ellipse+EB,100,100,5,20.0,False,0.0068694581277668,35.60437853244959,1.0,121.98592410136789,1.0,182.9479335288315,121.98592410136789,4.588525004392866,0.0,4.594390938671854,0.054770573239882,0.0587838708529342,-0.0615249302983115,0.0702015871140013,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,Ellipse+PAC,100,100,5,20.0,False,0.1246577077545225,35.559286172953705,1.0,115.28234427250392,1.0,170.6621342491502,115.28234427250392,4.598428676606354,0.0,4.604112116358125,0.0728230126928754,0.0769723188661281,-0.0578108832440258,0.0727827520374224,7.322680937493001,6.929489247453343,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,3.90625,4.6500080235456736,0.0312251305390384,0.016325327255512,2.2482560933686315,0.0,4.643024265682381,3e-05,4.609837400937553,,,,,,,,,,
quartic,100.0,5,Bayesian stacking,100,100,5,20.0,False,0.0421044579707086,35.599078180242856,0.3945,38.084980566447534,0.538,57.24063837359514,646.6434733503272,11.44021297641003,0.0,7.047367523882319,0.3155501162041126,0.3155501162041126,-0.0599498060188238,0.1723138671595632,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,PVI,100,100,5,20.0,False,1.9486806667409835,35.296412557088644,1.0,135.86385014514286,1.0,223.53154222867923,135.86385014514286,4.845894142846325,0.0,4.851337649365405,0.0765718896462254,0.0821978480602945,-0.0745959789737808,0.0857640301569422,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,5,PVI (lamb=1),100,100,5,20.0,False,2.3949577077291906,35.04568171349149,1.0,147.59407982748408,1.0,242.83083581405324,147.59407982748408,4.953680106136548,0.0,4.958925381715377,0.0618244355450821,0.0810995600823006,-0.0481390614117564,0.071651314122031,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,5,POPS ellipse (free center),100,100,5,20.0,False,0.0067104580812156,37.762436134962414,0.945,109.93257226590222,1.0,146.02088722349345,119.00506394301486,4.567169168087403,0.0,4.572508805920154,0.0703432949190364,0.0729551652432167,0.0663088663035696,0.0734116244143854,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,Ellipse+EB (free center),100,100,5,20.0,False,0.0067547080107033,37.7631157910566,1.0,124.56797186734568,1.0,184.3377122316196,124.56797186734568,4.616926215352547,0.0,4.62233119600727,0.05288580468482,0.0560337820418754,0.0664433968269758,0.0670537516849754,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,5,Ellipse+PAC (free center),100,100,5,20.0,False,0.1850113328546285,36.90059430898237,0.962,149.93640861505858,1.0,238.4556655051891,153.29101149322244,4.605211221564499,0.0,4.610417748912967,0.0236131435527555,0.0397968111960666,0.0268601067822461,0.0344896819522529,7.970032730384703,7.614963376786181,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,12.5,4.863965270791455,0.0390152675377125,4.237500220365231,2.7119828384570126,0.0,4.693444466306096,0.009285,4.61566755670092,,,,,,,,,,
quartic,100.0,6,Bayesian ridge,100,100,5,20.0,False,0.000611042138189,36.680161618184925,0.087,12.709173983299811,0.142,20.90991281275107,1016.0270394928172,869.5829580699424,0.0,9.390200155844076,0.4232531699132688,0.4232531699132688,-0.0842552608708392,0.2400448834390812,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,POPS hypercube,100,100,5,20.0,False,0.1609384580515325,36.680161618184925,0.889,230.7337921651594,0.984,317.69221192132636,236.66735782476223,,,,-0.0158794414068253,0.0791630519040711,0.0208063964843616,0.0419039452667247,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,POPS ellipse,100,100,5,20.0,False,0.0047892499715089,36.680161618184925,1.0,119.06827192036722,1.0,158.15562528570933,119.06827192036722,4.562349802457946,0.0,4.5681499045147245,0.0616137861305796,0.0664452199022502,-0.0504800202279746,0.0634939927711085,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,Ellipse+EB,100,100,5,20.0,False,0.0054095420055091,36.68016161818492,1.0,131.89027868671104,1.0,188.65207546061092,131.89027868671104,4.621203389380305,0.0,4.626952160905741,0.0393313974589197,0.0495748475502556,-0.0456868469663229,0.0545438830930914,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,Ellipse+PAC,100,100,5,20.0,False,0.1205617920495569,36.65562352486887,1.0,155.3880219105938,1.0,232.00829524908931,155.3880219105938,4.635716620846931,0.0,4.641236555291518,0.0236964814436811,0.0504392025693151,-0.0375668668850636,0.048024690888221,7.364936844763825,6.973188262487762,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,0.78125,4.6982207482191765,0.0309895786464918,0.0001476760986785,2.2439779356220937,0.0,4.694800358552477,0.0,4.646796540742309,,,,,,,,,,
quartic,100.0,6,Bayesian stacking,100,100,5,20.0,False,0.0412352499552071,36.956797929319094,0.3965,38.28623383192094,0.5065,56.55751486133581,698.9426613009651,12.516438229391248,0.0,7.209815378067114,0.3170612265556577,0.3170612265556577,-0.0623567302414333,0.1708352442381923,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,PVI,100,100,5,20.0,False,1.9360831254161897,36.20306177516824,1.0,142.29098283403528,1.0,234.10585526722255,142.29098283403528,4.846983574330446,0.0,4.852380596828389,0.0484385107403191,0.0550724765674415,-0.0569885584183851,0.0721802268162067,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,6,PVI (lamb=1),100,100,5,20.0,False,2.4012974156066775,36.433898521636785,1.0,133.39480932542824,1.0,219.4693247832972,133.39480932542824,4.616438769154678,0.0,4.622053552359135,0.0510766865213556,0.057962625813028,-0.0370175933476267,0.0534550566428126,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,6,POPS ellipse (free center),100,100,5,20.0,False,0.006799167022109,53.8453256577542,0.9875,128.8332593499445,1.0,171.12623171111184,136.36946894279566,4.571880447191008,0.0,4.576684610767812,0.0570683242165865,0.0574375566198702,0.0351058107017025,0.0565087055976357,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,Ellipse+EB (free center),100,100,5,20.0,False,0.0070137083530426,53.64497299129065,1.0,149.18836346162075,1.0,220.44327272626705,149.18836346162075,4.618336497365864,0.0,4.623371530157528,0.034463091794982,0.0381572098807085,0.0346186292050777,0.0409011564278389,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,6,Ellipse+PAC (free center),100,100,5,20.0,False,0.1700533339753747,44.329519805197926,1.0,166.41044661025342,1.0,265.22186311884,166.41044661025342,4.6021827516956675,0.0,4.607576518548748,0.0117010644514508,0.0239031175361569,0.0133105978974223,0.032586626391067,7.888887590291169,7.527711523928954,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,12.5,4.716975182933451,0.0392210342066573,4.532823668227701,2.7715153067888445,0.0,4.564371669400515,0.0051,4.6130177371680405,,,,,,,,,,
quartic,100.0,7,Bayesian ridge,100,100,5,20.0,False,0.0006741252727806,35.48372417142164,0.0985,13.46821657576796,0.143,22.1587362571802,970.633700485194,461.511063217174,0.0,9.324962174772663,0.4164075966711828,0.4164075966711829,-0.0776828621253562,0.2352992541555056,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,POPS hypercube,100,100,5,20.0,False,0.1712793330661952,35.48372417142164,0.7795,157.80291178469523,0.9815,213.90704075257324,245.52147422806053,,,,-0.0253974228522896,0.0655532856534324,0.085843627929671,0.09142437335586,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,POPS ellipse,100,100,5,20.0,False,0.0063432082533836,35.48372417142164,0.99,104.85314418889966,1.0,139.27400066290406,106.79909216911228,4.5354733094363855,0.0,4.541345894743729,0.0794566064427101,0.0808715179159169,-0.0507925649749601,0.0724213933422221,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,Ellipse+EB,100,100,5,20.0,False,0.0067001655697822,35.48372417142165,1.0,119.74103955836163,1.0,177.419235752637,119.74103955836163,4.565493890310072,0.0,4.571448832897641,0.0527700019509358,0.0607590842705254,-0.0473609861351662,0.0627875747369168,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,Ellipse+PAC,100,100,5,20.0,False,0.124458166770637,35.904794088412885,1.0,118.85563781479507,1.0,170.62934132280614,118.85563781479507,4.5607232079492,0.0,4.566695375675349,0.0551161132790827,0.0652377409477113,-0.0359055723339684,0.0608110730189498,7.120893460165552,6.718239730233013,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,0.0732421875,4.420104496881638,0.0304789282950897,2.976577974581753e-07,2.2676563050562852,0.0,4.41712424516381,0.0,4.572710500007644,,,,,,,,,,
quartic,100.0,7,Bayesian stacking,100,100,5,20.0,False,0.0415798751637339,35.02778153493563,0.445,46.045067063349194,0.574,65.29517036852602,547.5755652720665,9.951924158168408,0.0,6.922189282024847,0.2887858388609414,0.2887858469328409,-0.0756409278527119,0.1688136479916243,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,PVI,100,100,5,20.0,False,1.9862758750095963,36.614127706884275,0.997,129.2629351985501,1.0,212.67131195730147,129.62002032755888,4.7377629055541055,0.0,4.743134789849382,0.0643205097633253,0.0679790978505136,-0.0517664859707693,0.0687523822246619,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,7,PVI (lamb=1),100,100,5,20.0,False,2.3941420828923583,36.38941424510769,0.999,127.758293131294,1.0,210.19578251045735,127.82133528181409,4.711933463683915,0.0,4.717367048895213,0.0645720888648649,0.0687103458933852,-0.0502706762521046,0.0681501175318008,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,7,POPS ellipse (free center),100,100,5,20.0,False,0.012140333186835,44.56122965499223,0.949,101.9477469902423,1.0,135.414828918442,116.42544610173611,4.573090058700813,0.0,4.5779209015347035,0.0887844794892426,0.0888004218759507,-0.0194723902791418,0.0623095406422078,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,Ellipse+EB (free center),100,100,5,20.0,False,0.0114162089303135,44.40599448577041,0.99,119.41016727207216,1.0,178.07519291315046,119.43205295296464,4.586851770313624,0.0,4.59217474420484,0.0552457783178362,0.0564999314748368,-0.0192736048943848,0.0429229749487931,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,7,Ellipse+PAC (free center),100,100,5,20.0,False,0.1646582502871751,44.781066807767274,0.9915,130.4280418094672,1.0,204.09263425535948,132.54125516205318,4.599216328872015,0.0,4.604408701894372,0.0408545117165683,0.0440585405378128,-0.0394895296017383,0.0472671102178172,7.68589291119083,7.311765683079447,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,9.375,4.539521830125855,0.0420768230831018,3.858564615385096,2.7301670298704894,0.0,4.3170445910154225,0.013205,4.609668002148981,,,,,,,,,,
quartic,100.0,8,Bayesian ridge,100,100,5,20.0,False,0.0006111250258982,35.91903878091861,0.0805,11.893603858448106,0.128,19.56808680377972,1030.6691923952765,529.2895523803872,0.0,9.433897977298468,0.4251090849522287,0.4251110523022348,-0.1121988491805612,0.2471772409521279,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,POPS hypercube,100,100,5,20.0,False,0.1711347918026149,35.91903878091861,0.793,148.86821912507125,0.976,206.61760522118476,179.0062128353296,,,,0.0166424726550713,0.0661875257356238,0.0168477783203006,0.0460364847831845,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,POPS ellipse,100,100,5,20.0,False,0.0073640840128064,35.91903878091861,1.0,105.10374639395148,1.0,139.60686976227635,105.10374639395148,4.56005541453954,0.0,4.5658286098957515,0.0864412226534871,0.0879385979134694,-0.0783974817606386,0.0878035897653702,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,Ellipse+EB,100,100,5,20.0,False,0.0080154580064117,35.91903878091861,1.0,119.7306745938785,1.0,177.5131844157167,119.7306745938785,4.5948963392608,0.0,4.600680923901092,0.0595233037086038,0.0636192189395617,-0.0739034867192529,0.0777368788048501,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,Ellipse+PAC,100,100,5,20.0,False,0.1208929168060422,35.75107954788816,1.0,122.1925160344316,1.0,182.87096991582325,122.1925160344316,4.606440879013023,0.0,4.612046532727873,0.0652644716772308,0.070776888464702,-0.0672743003837786,0.0766645125337976,7.239562342692631,6.842429594473179,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,0.8056640625,4.556350433930372,0.0310238925209084,0.0004626330275084,2.255055268021899,0.0,4.552006706655655,0.0,4.617693533085785,,,,,,,,,,
quartic,100.0,8,Bayesian stacking,100,100,5,20.0,False,0.0418637502007186,36.21259929340861,0.4005,37.108243931520896,0.5425,55.07413787388352,668.016588453863,12.047462731491889,0.0,7.00513374769358,0.3074090117118768,0.3074090117118768,-0.0846207472623031,0.1790334002399302,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,PVI,100,100,5,20.0,False,1.975336582865566,35.80595256326586,1.0,133.85495295542393,1.0,220.22638131562533,133.85495295542393,4.643592982583535,0.0,4.649232234428803,0.0573570703103242,0.0657736700282668,-0.0595311007947982,0.0706147311770196,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,8,PVI (lamb=1),100,100,5,20.0,False,2.4249067502096295,35.825585823250904,0.997,130.70757676548945,1.0,215.04812489967452,130.71359959148808,4.605153926019979,0.0,4.610790406020334,0.0629171083961899,0.0692965461953665,-0.0502308300375342,0.0686583232682759,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,8,POPS ellipse (free center),100,100,5,20.0,False,0.007931999862194,35.613935876963886,1.0,110.0935591153618,1.0,146.234722323545,110.0935591153618,4.525382237397167,0.0,4.531329252863392,0.073005520505129,0.079349879442939,-0.0051613349472559,0.0615002582903688,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,Ellipse+EB (free center),100,100,5,20.0,False,0.0086608747951686,35.62351808909182,1.0,124.95725487215137,1.0,184.3240489200633,124.95725487215137,4.5653435138715,0.0,4.571191952649422,0.0572679746069085,0.0672374171670491,-0.0053733881666199,0.0470802112922439,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,8,Ellipse+PAC (free center),100,100,5,20.0,False,0.1629028338938951,36.6889553188813,1.0,175.4874625940146,1.0,332.1060569965738,175.4874625940146,4.632633049599717,0.0,4.638226015890643,0.013222921873404,0.0368420424171111,-0.0216101336999481,0.0427284442557527,7.889632560533519,7.5294678557306,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,6.25,4.869985240275485,0.0476250335739871,3.3095218415094254,2.6118575818811274,0.0,4.563609042875552,0.0251375,4.643860293111014,,,,,,,,,,
quartic,100.0,9,Bayesian ridge,100,100,5,20.0,False,0.0006450829096138,35.29318574430875,0.091,12.716053303054268,0.1385,20.92123109169396,984.141649734712,476.65209282604405,0.0,9.359084888682377,0.4198151259679934,0.4198151259679934,-0.0808270580396633,0.2367474465858587,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,POPS hypercube,100,100,5,20.0,False,0.1535935830324888,35.29318574430875,0.796,152.28842918049747,0.982,211.5005567798493,191.15342778260293,,,,0.012342714842547,0.0606480359473909,0.0427209472656114,0.0541451243095398,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,POPS ellipse,100,100,5,20.0,False,0.0060429158620536,35.293185744308744,0.982,102.4671852058718,1.0,136.1047866583605,107.14676380699665,4.543585169026606,0.0,4.549318177189965,0.0827338759738581,0.0836111253219886,-0.0490701860194888,0.0744769679354701,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,Ellipse+EB,100,100,5,20.0,False,0.006993708666414,35.29318574430874,1.0,115.9667063008997,1.0,170.76523622368956,115.9667063008997,4.559240633396545,0.0,4.565187411414484,0.0594528554664216,0.0643735198400572,-0.0474496726802078,0.0663561186884516,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,Ellipse+PAC,100,100,5,20.0,False,0.1215432500466704,35.522170130559154,1.0,137.88472171091828,1.0,205.21994451398464,137.88472171091828,4.578845274112913,0.0,4.584689376041067,0.0464513447245746,0.060085941482942,-0.039959434962409,0.0579125358351003,7.135490851867951,6.733545127803226,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,6.25,4.435351211919145,0.0308902673535444,0.0087185414643922,2.2673036485305365,0.0,4.432533154747652,0.0,4.59057618306448,,,,,,,,,,
quartic,100.0,9,Bayesian stacking,100,100,5,20.0,False,0.0390822920016944,34.98888620123865,0.4155,41.857407930033006,0.542,60.42878716102133,602.4541335213984,11.156533339918717,0.0,7.0933376441418865,0.3080765341730732,0.3080765341730732,-0.0601107610215312,0.1713297115507753,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,PVI,100,100,5,20.0,False,1.947714375331998,35.192562132418786,1.0,136.8709132235237,1.0,225.188424193908,136.8709132235237,4.863430889201587,0.0,4.86886574306377,0.0683050458963464,0.0741510040934888,-0.0564477678475641,0.0768938587147532,,,,,,,,,,,,,,,,,0.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,9,PVI (lamb=1),100,100,5,20.0,False,2.4064612919464707,35.21135749611622,1.0,134.77854347991664,1.0,221.74592911371215,134.77854347991664,4.830259766753712,0.0,4.8357636120451595,0.0715905527321821,0.0771214720301926,-0.0641006268501417,0.0809970911028949,,,,,,,,,,,,,,,,,1.0,True,20000.0,20000.0,0.0,,,,,
quartic,100.0,9,POPS ellipse (free center),100,100,5,20.0,False,0.0111367502249777,37.325118749533864,1.0,105.41334020508543,1.0,140.01809604443173,105.41334020508543,4.515357408303352,0.0,4.521251951334638,0.0751749755833052,0.0763152051371832,-0.0119687857743469,0.05858918146056,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,Ellipse+EB (free center),100,100,5,20.0,False,0.0118693341501057,37.33666773961371,1.0,119.77547687385078,1.0,176.76771394840134,119.77547687385078,4.552392357821454,0.0,4.558236136263048,0.0518311777320643,0.05654235184791,-0.0088637231431096,0.0461874928395632,,,,,,,,,,,,,,,,,,,,,,,,,,
quartic,100.0,9,Ellipse+PAC (free center),100,100,5,20.0,False,0.1660840418189764,38.49062068310136,1.0,162.76959450340823,1.0,263.95017390601527,162.76959450340823,4.606645389514751,0.0,4.61232966166478,0.0101559218735388,0.0409398536736074,-0.0275368396665352,0.0408442208308835,7.750249541912662,7.380066871652478,100.0,9.543127039343895,1024.0,0.07,9.680344001221918,9.375,4.663057023106852,0.0416962907491558,3.5203922748160252,2.6753135577964704,0.0,4.462589887999765,0.010665,4.618057762076371,,,,,,,,,,
quartic,100.0,10,Bayesian ridge,100,100,5,20.0,False,0.0006437920965254,35.18019628542257,0.0905,13.032608986110706,0.1425,21.442047923833385,985.2067089479244,501.9343872621496,0.0,9.359044776897065,0.4188355078039509,0.4188355615339618,-0.0919930652275151,0.2394797428910322,,,,,,,,,,,,,,,,,,,,,,,,,,
