problem,N,repeat,method,sigma,n_samples,converged,termination,termination_status,termination_message,n_iter,n_fev,max_iter,max_fun,n_nonfinite,train_variance,train_objective,train_data,train_kl,fresh_objective,fresh_data,fresh_kl,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,pp_area_signed,pp_area_abs,pit_area_signed,pit_area_abs
burgers,24,17,pacm,0.0003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41.0,48.0,20000.0,40000.0,0.0,0.0,226651.2539376138,226649.89208367735,1.3618539364318285,226651.2521473428,226649.89029340635,1.3618539364318285,0.0039612911641597,0.0651914830702159,0.0015625,7.300629868767623e-05,0.0020833333333333,0.0001201144419257,1.6828383066630348,12114523.395232473,0.0,6.218240859278325,0.4873613781356974,0.4873613781356974,0.0068719376676533,0.2498510969259434
burgers,24,18,pacm,0.0003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54.0,59.0,20000.0,40000.0,0.0,0.0,850502.0807533137,850500.2812144352,1.79953887850803,850502.0776031617,850500.2780642832,1.79953887850803,0.0044770827516913,0.0672650355614993,0.0010416666666666,0.000183158563117,0.0026041666666666,0.0003013437057921,1.8564741547486936,111524545.92717469,0.0,6.213953173892536,0.4873222562959628,0.4873222562959628,0.0142827939998099,0.2499631129447059
burgers,24,19,pacm,0.0003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.0,40.0,20000.0,40000.0,0.0,0.0,488941.0466179725,488939.6993759465,1.347242026000232,488941.04394512513,488939.6967030991,1.347242026000232,0.0032227076590061,0.0683625734732887,0.0020833333333333,5.960164905693635e-05,0.0020833333333333,9.806028990667246e-05,1.6155287836889012,18354863.881898254,0.0,6.2140439408828065,0.4869804784944541,0.4869804784944541,0.0032441031085519,0.2497979587131859
burgers,24,0,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69.0,74.0,20000.0,40000.0,0.0,0.0,33113.30269519253,33112.09903273718,1.2036624553484496,33113.30402491468,33112.10036245933,1.2036624553484496,0.0060800411738455,0.0657879504969962,0.0041666666666666,0.0002295300270094,0.0046875,0.000377636883324,1.5873863987237666,2000644.6997288172,0.0,6.174676628894154,0.4851703611967699,0.4851703611967699,0.0132989428173412,0.2494687557680958
burgers,24,1,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,637.0,659.0,20000.0,40000.0,0.0,0.0,84360.9348024068,84359.72820052908,1.2066018777193324,84360.93696538433,84359.7303635066,1.2066018777193324,0.0769723746925592,0.0922157709677334,0.0020833333333333,0.0003103145010267,0.0026041666666666,0.0005105484565344,2.875574163833954,967584.5660048724,0.0,6.203175501713284,0.4861357360373818,0.4861357360373818,0.0005476442141913,0.2492075031447171
burgers,24,2,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,546.0,567.0,20000.0,40000.0,0.0,0.0,41982.45996146885,41981.26884905044,1.191112418411244,41982.45714338743,41981.26603096902,1.191112418411244,0.0626179170794785,0.0644324282410703,0.003125,0.0002950533531209,0.00625,0.0004854398796472,1.7159234580712148,677498.6986317371,0.0,6.15348785966582,0.4860899225828648,0.4860899225828648,0.0062812465659496,0.2492524020928525
burgers,24,3,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71.0,77.0,20000.0,40000.0,0.0,0.0,36416.520546525455,36415.31627918776,1.204267337690187,36416.5196933081,36415.31542597041,1.204267337690187,0.0058743748813867,0.073370920360471,0.0052083333333333,0.0002852624305851,0.0098958333333333,0.0004693312531662,2.128013975096914,1007840.9811848992,0.0,6.1186970151695235,0.48373320155254,0.48373320155254,0.0014675325342917,0.2486214330626128
burgers,24,4,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100.0,107.0,20000.0,40000.0,0.0,0.0,26006.281505517974,26005.0810333108,1.2004722071810885,26006.28233382095,26005.08186161377,1.2004722071810885,0.007745707873255,0.0650150531168141,0.0026041666666666,0.0002280151532407,0.003125,0.0003751445200541,1.6476865698888976,1155393.9188659051,0.0,6.188523140761368,0.4852067883767325,0.4852067883767325,0.0039361605401893,0.2489935008995195
burgers,24,5,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,142.0,151.0,20000.0,40000.0,0.0,0.0,16554.88555927336,16553.687193496695,1.1983657766662146,16554.885554469958,16553.687188693293,1.1983657766662146,0.0219662077724933,0.0665557585843784,0.0015625,0.0002092039307722,0.003125,0.0003441951426805,1.5915333573430677,882714.6156756557,0.0,6.190119799844106,0.4864409308921185,0.4864409308921185,0.0022862332318286,0.2498011007620614
burgers,24,6,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63.0,69.0,20000.0,40000.0,0.0,0.0,64475.43603824356,64474.23245039134,1.2035878522218246,64475.43558450974,64474.23199665752,1.2035878522218246,0.0051582092419266,0.0687540042577119,0.0046875,0.0002650980009294,0.0057291666666666,0.0004361554963016,1.9253952523099391,866265.3321909513,0.0,6.169296849636782,0.4855738766946121,0.4855738766946121,0.0004231384631664,0.2491620545972706
burgers,24,7,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3716.0,3835.0,20000.0,40000.0,0.0,0.0,19660.016329371363,19658.82512751193,1.191201859437401,19660.01857260725,19658.82737074781,1.191201859437401,0.3836272079497576,0.0659613753770084,0.0020833333333333,0.0002700363428738,0.0036458333333333,0.0004442803594621,1.630727574869622,668871.7410802833,0.0,6.201999847059877,0.4866369236798018,0.4866369236798018,-0.0053343638507486,0.2496826822153315
burgers,24,8,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80.0,88.0,20000.0,40000.0,0.0,0.0,67581.50772409004,67580.30618868531,1.2015354047327196,67581.50713946445,67580.30560405971,1.2015354047327196,0.0065948329865932,0.0862236377852717,0.0005208333333333,0.0002845634090121,0.0036458333333333,0.0004681811799855,2.620948677656488,862170.138416818,0.0,6.207634078114438,0.4868123880979993,0.4868123880979993,-0.0026941534889074,0.2499121303665568
burgers,24,9,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,140.0,148.0,20000.0,40000.0,0.0,0.0,23314.557866566025,23313.35788374128,1.199982824742189,23314.557767956252,23313.35778513151,1.199982824742189,0.0200882921926677,0.0660707082739883,0.0010416666666666,0.0002479409992577,0.003125,0.0004079277444779,1.6068598170540105,1231851.7026791298,0.0,6.206780035293244,0.487284125217879,0.487284125217879,0.0098824492689911,0.249980169798702
burgers,24,10,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84.0,86.0,20000.0,40000.0,0.0,0.0,94045.04709084785,94043.84596837308,1.2011224747492992,94045.04812406148,94043.84700158672,1.2011224747492992,0.0137482499703764,0.0720338285086867,0.0046875,0.0003328343286372,0.0088541666666666,0.0005475994586305,2.1578958345956143,921853.2266879462,0.0,6.1191211852680425,0.4848379760276394,0.4848379760276394,-0.0058272152152233,0.2490793944720896
burgers,24,11,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,153.0,161.0,20000.0,40000.0,0.0,0.0,54073.31609955824,54072.12013978612,1.1959597721109918,54073.31277280537,54072.11681303326,1.1959597721109918,0.0210367077961564,0.0678006198703497,0.0010416666666666,0.000243737333416,0.0052083333333333,0.0004010116155178,1.7703209057175688,1197746.1109064333,0.0,6.186152425839193,0.4867575157971103,0.4867575157971103,-0.0019428763648385,0.249842504722844
burgers,24,12,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,149.0,158.0,20000.0,40000.0,0.0,0.0,51165.64455967374,51164.44571661767,1.1988430560678982,51165.6440560542,51164.44521299814,1.1988430560678982,0.0257815001532435,0.071140264741415,0.0005208333333333,0.0002296674371309,0.0026041666666666,0.0003778629588867,2.0343524346312787,1596537.931719578,0.0,6.219446306431709,0.4873216173341702,0.4873216173341702,-0.0054072066818914,0.2498200359446189
burgers,24,13,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75.0,79.0,20000.0,40000.0,0.0,0.0,58085.632227000046,58084.430207676065,1.2020193239781352,58085.6291874495,58084.42716812552,1.2020193239781352,0.0064519168809056,0.0696721928252816,0.0015625,0.0002991601561661,0.0036458333333333,0.0004921966439914,2.0444139443188547,994224.8663296928,0.0,6.168950273081972,0.487099908188734,0.487099908188734,0.0135132185247193,0.2500589849447239
burgers,24,14,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,176.0,186.0,20000.0,40000.0,0.0,0.0,60355.26783731325,60354.07361494212,1.1942223711221949,60355.270499213904,60354.07627684278,1.1942223711221949,0.0202917917631566,0.0734620183982146,0.0015625,0.0003694616820076,0.0020833333333333,0.0006078610276783,2.2848240406483225,1079893.0086169625,0.0,6.201303881147126,0.4869572141393211,0.4869572141393211,0.0121526319785123,0.2498083611825258
burgers,24,15,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128.0,139.0,20000.0,40000.0,0.0,0.0,44216.301999972464,44215.10220654618,1.1997934262808685,44216.30467752984,44215.10488410356,1.1997934262808685,0.0097907921299338,0.0697487613693559,0.0010416666666666,0.0002019986912281,0.0010416666666666,0.0003323406405027,1.734693337088463,1501560.1319253158,0.0,6.2193911464887535,0.4864129172388959,0.4864129172388959,0.0026113502006619,0.2495783427441081
burgers,24,16,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73.0,79.0,20000.0,40000.0,0.0,0.0,75634.34710152233,75633.14382877313,1.2032727491987905,75634.34381754219,75633.14054479299,1.2032727491987905,0.0068072923459112,0.0653196118557652,0.0010416666666666,0.0002670925592586,0.0020833333333333,0.0004394370660415,1.694365436832839,1031531.950510521,0.0,6.219631078707902,0.4862644439231295,0.4862644439231295,-0.0115166469455835,0.2497134576680466
burgers,24,17,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128.0,141.0,20000.0,40000.0,0.0,0.0,20394.39946113354,20393.198988287517,1.2004728460215202,20394.398689336016,20393.198216489993,1.2004728460215202,0.0108361658640205,0.0651914830587326,0.003125,0.0002327561250197,0.0036458333333333,0.0003829446577088,1.6794950192887823,1011956.1305894074,0.0,6.183572794043947,0.4864158185280958,0.4864158185280958,0.0068062789471614,0.2494513110641419
burgers,24,18,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,226.0,238.0,20000.0,40000.0,0.0,0.0,76540.91976575069,76539.73029730175,1.1894684489383835,76540.91849282065,76539.72902437171,1.1894684489383835,0.0264442907646298,0.0672650358214264,0.0026041666666666,0.0003667654261017,0.003125,0.0006034249820324,1.8526346433083856,1400481.0011669733,0.0,6.188807024694662,0.4869226890097919,0.4869226890097919,0.0144989181674797,0.2496746868610664
burgers,24,19,pacm,0.001,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.0,64.0,20000.0,40000.0,0.0,0.0,44000.48832602829,43999.281957402,1.2063686262892193,44000.486097701025,43999.27972907473,1.2063686262892193,0.0115250833332538,0.0683625734796256,0.003125,0.0001943238877802,0.0041666666666666,0.0003197135829801,1.61270861796861,1575306.3095801598,0.0,6.184113232679236,0.4854121833335377,0.4854121833335377,0.0033897981559363,0.249210523735192
burgers,24,0,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118.0,124.0,20000.0,40000.0,0.0,0.0,3676.026466424932,3674.9466796023894,1.0797868225429013,3676.027046191855,3674.947259369312,1.0797868225429013,0.0094653749838471,0.0657879504456879,0.0078125,0.0006789756454967,0.0114583333333333,0.0011170923907386,1.5779973374491434,203881.3422629357,0.0,6.085176177630562,0.4827748627090947,0.4827748627090947,0.0129465863656007,0.2484234210572443
burgers,24,1,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1619.0,1669.0,20000.0,40000.0,0.0,0.0,9370.19890305559,9369.128390055135,1.070513000455014,9370.2013359349,9369.130822934443,1.070513000455014,0.1896765418350696,0.092215768587901,0.0057291666666666,0.0010152952202377,0.0088541666666666,0.0016704259900974,2.860846053024855,84424.35512380622,0.0,6.142676016865485,0.484732138311635,0.484732138311635,0.0006925028048624,0.2486425484679851
burgers,24,2,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1584.0,1649.0,20000.0,40000.0,0.0,0.0,4661.482664089267,4660.409042868519,1.0736212207484894,4661.479867515994,4660.406246295245,1.0736212207484894,0.1554986671544611,0.0644324282497779,0.0098958333333333,0.0008355344215651,0.0182291666666666,0.0013746724948401,1.704685145717877,79220.30505950094,0.0,6.012147129574748,0.4833902899382429,0.4833902899382429,0.0064729409722894,0.2479621792118471
burgers,24,3,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,97.0,104.0,20000.0,40000.0,0.0,0.0,4043.0506349063767,4041.970805827927,1.0798290784495812,4043.0496070958375,4041.969778017388,1.0798290784495812,0.0088071250356733,0.0733709202589668,0.0109375,0.0008479603125451,0.0171875,0.0013951163330749,2.116310872510162,99605.37111338937,0.0,6.010839345417942,0.4799090947003652,0.4799090947003652,0.0012914041396705,0.2469968547272706
burgers,24,4,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,460.0,482.0,20000.0,40000.0,0.0,0.0,2886.3551770087697,2885.2788727715742,1.0763042371954024,2886.356185203521,2885.2798809663254,1.0763042371954024,0.0601544161327183,0.0650150530409101,0.0067708333333333,0.0006935111984736,0.0119791666666666,0.0011410071743297,1.637962009911204,121491.15995848384,0.0,6.07463730707371,0.4828906864548263,0.4828906864548263,0.0035313106083159,0.2483889367385746
burgers,24,5,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159.0,169.0,20000.0,40000.0,0.0,0.0,1836.199432255528,1835.1231970744395,1.0762351810885316,1836.1993574248345,1835.123122243746,1.0762351810885316,0.0207145828753709,0.06655575862962,0.00625,0.000627499391024,0.009375,0.0010324004985381,1.5827897101104569,98010.76383559409,0.0,6.076571021853384,0.4838859928936979,0.4838859928936979,0.00294410420926,0.2488861664676953
burgers,24,6,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159.0,168.0,20000.0,40000.0,0.0,0.0,7160.706627651895,7159.628145212547,1.078482439348582,7160.706666956594,7159.628184517245,1.078482439348582,0.0201662499457597,0.0687540041445297,0.0083333333333333,0.000791073535057,0.0151041666666666,0.0013015227164451,1.9144350827032144,83385.4815347905,0.0,6.041111492235748,0.4821010335244731,0.4821010335244731,0.0008007856750567,0.2480091524665171
burgers,24,7,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1430.0,1490.0,20000.0,40000.0,0.0,0.0,2181.210786962515,2180.1381689425025,1.0726180200128062,2181.2130124912474,2180.1403944712347,1.0726180200128062,0.1644429583102464,0.0659613754879926,0.0046875,0.0007662386478543,0.0119791666666666,0.0012606628362667,1.620365788255616,80399.83786089052,0.0,6.0758538281997065,0.4836363315540488,0.4836363315540488,-0.0056036068354065,0.2488680761737616
burgers,24,8,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136.0,145.0,20000.0,40000.0,0.0,0.0,7505.825616041537,7504.747484266843,1.0781317746940189,7505.825091203811,7504.746959429117,1.0781317746940189,0.0106150838546454,0.0862236372326579,0.0052083333333333,0.0008536198547872,0.0083333333333333,0.0014044277592146,2.6090506156409723,92853.68554154836,0.0,6.132403173177514,0.4849206150860667,0.4849206150860667,-0.0030147006272432,0.2491413886943997
burgers,24,9,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,102.0,108.0,20000.0,40000.0,0.0,0.0,2587.275515298638,2586.1977036527637,1.0778116458740885,2587.2751700297545,2586.1973583838803,1.0778116458740885,0.0086271669715642,0.066070708287572,0.0057291666666666,0.0007420386101354,0.0125,0.0012208474494105,1.5965305514965216,136235.23109207756,0.0,6.0622341818235785,0.4849483489948323,0.4849483489948323,0.0097410252355947,0.2492031260112399
burgers,24,10,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,201.0,210.0,20000.0,40000.0,0.0,0.0,10446.217175028078,10445.1408016427,1.0763733853759818,10446.217970866664,10445.141597481288,1.0763733853759818,0.0208102078177034,0.0720338296528723,0.0140625,0.0009991721379014,0.0208333333333333,0.0016438993058009,2.144060341864563,92543.13245640208,0.0,5.955014446682524,0.4808124415038135,0.4808124415038135,-0.0054851267890336,0.2470283946047539
burgers,24,11,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1235.0,1281.0,20000.0,40000.0,0.0,0.0,6004.911377090503,6003.836817418271,1.0745596722326511,6004.908209733593,6003.8336500613605,1.0745596722326511,0.1293451669625938,0.067800619958522,0.0072916666666666,0.0007228218389444,0.0109375,0.001189230838396,1.760324790755365,134275.9931030719,0.0,6.0798242888445015,0.4839493433592616,0.4839493433592616,-0.001716970077283,0.2487322826999552
burgers,24,12,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125.0,132.0,20000.0,40000.0,0.0,0.0,5681.83972957915,5680.763040820588,1.076688758562325,5681.839272993535,5680.762584234973,1.076688758562325,0.0228641661815345,0.0711402649202769,0.0041666666666666,0.0006882773709925,0.0067708333333333,0.0011323961602347,2.0247687841756425,176409.20591831522,0.0,6.133220316044492,0.486232940881546,0.486232940881546,-0.0054193986209776,0.2493110733119876
burgers,24,13,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,248.0,261.0,20000.0,40000.0,0.0,0.0,6450.7265647956365,6449.650166419797,1.0763983758393183,6450.723281375934,6449.646883000094,1.0763983758393183,0.0185252497904002,0.0696721927579874,0.0088541666666666,0.0008859189083199,0.0125,0.0014575681438053,2.03216794829185,97433.71304018932,0.0,6.040790465248087,0.4846874745644952,0.4846874745644952,0.0134894738663552,0.2490819118747844
burgers,24,14,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1219.0,1259.0,20000.0,40000.0,0.0,0.0,6702.904055601557,6701.833942594802,1.070113006755246,6702.906710867919,6701.836597861164,1.070113006755246,0.1137115419842302,0.0734620183758963,0.0057291666666666,0.001123842664899,0.0114583333333333,0.0018490149060173,2.269065617697462,112159.91172936704,0.0,6.0809516345605505,0.4852251031621694,0.4852251031621694,0.0119391648801824,0.2492014175159716
burgers,24,15,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101.0,112.0,20000.0,40000.0,0.0,0.0,4909.691441838565,4908.6137370204615,1.0777048181033906,4909.694111083448,4908.616406265344,1.0777048181033906,0.0188837083987891,0.0697487613944616,0.0041666666666666,0.0006065402056147,0.0072916666666666,0.0009979171607452,1.7262285873791745,166466.57320953324,0.0,6.095425335778739,0.4843164941957714,0.4843164941957714,0.0028312979422025,0.2492222624728436
burgers,24,16,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,115.0,120.0,20000.0,40000.0,0.0,0.0,8400.587407439676,8399.507228803614,1.0801786360633394,8400.584135743049,8399.503957106986,1.0801786360633394,0.0146243749186396,0.0653196118837919,0.0046875,0.0007835368274366,0.009375,0.0012891228626508,1.6835603570735758,102863.4724837666,0.0,6.116856063215811,0.4841476249652908,0.4841476249652908,-0.0113267170274012,0.2493302502233043
burgers,24,17,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150.0,160.0,20000.0,40000.0,0.0,0.0,2262.813994132413,2261.7356016244594,1.0783925079537084,2262.813289372704,2261.73489686475,1.0783925079537084,0.0204759999178349,0.0651914830566084,0.0088541666666666,0.0006983767434642,0.0114583333333333,0.0011490122674753,1.6697813756580016,112533.12178353877,0.0,6.076787137086134,0.4839840592236492,0.4839840592236492,0.0070193794048656,0.2484660993716783
burgers,24,18,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,598.0,620.0,20000.0,40000.0,0.0,0.0,8501.305257126629,8500.239064788664,1.0661923379656455,8501.303813383185,8500.23762104522,1.0661923379656455,0.0703118750825524,0.0672650342516668,0.009375,0.0010895155290522,0.0135416666666666,0.0017925377959698,1.8375771699351833,140098.4475386434,0.0,6.070188279076886,0.4845517773056532,0.4845517773056532,0.0147315990682116,0.2487108349648238
burgers,24,19,pacm,0.003,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,128.0,137.0,20000.0,40000.0,0.0,0.0,4885.717864555359,4884.633705537224,1.0841590181343206,4885.715405905917,4884.631246887782,1.0841590181343206,0.0101484172046184,0.0683625735407958,0.00625,0.0005814905881005,0.0109375,0.0009567039930835,1.60462292867764,172690.69701295643,0.0,6.083417055935675,0.4831023957952355,0.4831023957952355,0.0031771034225981,0.2483612070585419
burgers,24,0,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355.0,373.0,20000.0,40000.0,0.0,0.0,328.4956486800049,327.549655101773,0.9459935782318868,328.4962937376434,327.5503001594115,0.9459935782318868,0.0444925832562148,0.0657879506114622,0.0229166666666666,0.0022632216359205,0.0364583333333333,0.0037235910961023,1.5452055946284624,18365.334844224388,0.0,5.711536397616691,0.4739560339145093,0.4739560339145093,0.0123791150690634,0.2455895760174264
burgers,24,1,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,967.0,1008.0,20000.0,40000.0,0.0,0.0,840.9621464654908,840.0260562710035,0.936090194487246,840.9646293650768,840.0285391705895,0.936090194487246,0.0925270412117242,0.0922157673651829,0.0130208333333333,0.0034143370776083,0.0255208333333333,0.0056174768478224,2.811115724137409,7443.75670273787,0.0,5.911827518840888,0.479246721263561,0.479246721263561,0.0017847260771532,0.2466950976081041
burgers,24,2,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,506.0,526.0,20000.0,40000.0,0.0,0.0,417.1810297650299,416.2412278963039,0.939801868726076,417.17819538175536,416.2383935130293,0.939801868726076,0.0607447088696062,0.0644324282417402,0.03125,0.0027822431373373,0.0505208333333333,0.0045775171149631,1.6649143076130384,7105.788963252184,0.0,5.600038154625752,0.4726406711961636,0.4726406711961636,0.0068220118544506,0.2434222011548131
burgers,24,3,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162.0,174.0,20000.0,40000.0,0.0,0.0,361.52786532740174,360.5818031178795,0.9460622095222913,361.52685569158297,360.5807934820607,0.9460622095222913,0.0139124160632491,0.073370919245174,0.0255208333333333,0.0028264518352323,0.0354166666666666,0.0046502519771787,2.0755859173189193,8964.75038829136,0.0,5.77986710466047,0.4711663468637958,0.4711663468637958,0.0012288869080384,0.2433283143220973
burgers,24,4,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,539.0,564.0,20000.0,40000.0,0.0,0.0,257.4227318556788,256.4794536636541,0.9432781920247136,257.42377396660925,256.48049577458454,0.9432781920247136,0.071406792383641,0.0650150527587331,0.0234375,0.0023003491826852,0.04375,0.003784675614012,1.604718284024773,10984.553193233069,0.0,5.667081512249436,0.4742496723558026,0.4742496723558026,0.0026208298677682,0.2452582572308711
burgers,24,5,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,126.0,135.0,20000.0,40000.0,0.0,0.0,162.90799354616172,161.96551747442638,0.9424760717353304,162.90785189442843,161.9653758226931,0.9424760717353304,0.0225997907109558,0.0665557583954915,0.0291666666666666,0.0020905634422652,0.0484375,0.0034395232424019,1.552544423657893,8813.90183526573,0.0,5.576105637269764,0.4725939814209137,0.4725939814209137,0.0033850010185215,0.2453586478741801
burgers,24,6,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,367.0,390.0,20000.0,40000.0,0.0,0.0,642.1156855154375,641.1709842007039,0.944701314733611,642.1157255452205,641.1710242304869,0.944701314733611,0.0372842079959809,0.0687540027219668,0.0239583333333333,0.0026370072321225,0.0354166666666666,0.0043385660927083,1.8764230066058452,7497.872670638875,0.0,5.772458098941421,0.4735495058654551,0.4735495058654551,0.0013057087509996,0.2444419822074307
burgers,24,7,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1704.0,1758.0,20000.0,40000.0,0.0,0.0,193.9559186155954,193.01681710570523,0.9391015098901692,193.95810431883507,193.0190028089449,0.9391015098901692,0.1878794999793172,0.0659613757627489,0.021875,0.0025534998513792,0.0510416666666666,0.0042011746262874,1.583476497211668,7253.198421646328,0.0,5.5873615203664855,0.4714777702715009,0.4714777702715009,-0.0063092771013308,0.245633004295891
burgers,24,8,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111.0,117.0,20000.0,40000.0,0.0,0.0,673.1760707138973,672.2317158717428,0.9443548421544083,673.17555043835,672.2311955961956,0.9443548421544083,0.0212897919118404,0.0862236351704821,0.0130208333333333,0.0028452219386268,0.0213541666666666,0.0046811337029291,2.567676584098606,8351.385091158973,0.0,5.918628073436683,0.4793666521666734,0.4793666521666734,-0.0037324460510018,0.2469145636826165
burgers,24,9,pacm,0.01,1.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200.0,208.0,20000.0,40000.0,0.0,0.0,230.5062490386964,229.5622610838916,0.943987954804785,230.5056968433997,229.56170888859492,0.943987954804785,0.0323915826156735,0.066070708339858,0.0270833333333333,0.0024693646318424,0.0463541666666666,0.0040627502009623,1.56101159483776,12220.23310639865,0.0,5.637337917608239,0.4743237643731017,0.4743237643731017,0.0098395742915419,0.2452870456608181
