N,repeat,method,sigma,n_samples,converged,n_nonfinite,train_objective,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor
10,16,pacm,0.03,64.0,True,0,1.0359334980505928,0.24654720909893513,149.5192007396122,0.428,40.40092102515186,0.5775,66.47007408198371,2229.0103694760646,17.76299523012697,0.0,6.63854146306768
10,16,pacm,0.01,64.0,True,0,1.113835279298712,0.38068954227492213,141.94358696806694,0.3685,31.728265471576538,0.559,52.201289051692136,2231.2892600137425,29.605486105193464,0.0,6.819750776133699
10,16,pacm,0.003,64.0,True,0,3.8781742694661823,0.4526772079989314,143.54471933092978,0.411,33.924209024695834,0.534,55.814190118101564,2235.3289353879254,28.330428582406558,0.0,6.880429671094898
10,16,pac2t,1.0,16.0,True,0,2.240934256081199,0.04058820893988013,129.94893941350765,0.971,230.59955049056586,1.0,379.3965289760976,294.5801145133636,5.047752563765086,0.0,5.04342723963195
10,16,pac2t,0.3,16.0,True,0,1.6789871628095092,0.03904824983328581,141.64960899210652,0.613,72.31032312214984,0.7875,118.96938022351469,1606.5640765242888,7.557998104359873,0.0,5.658444947586743
10,16,pac2t,0.1,16.0,True,0,1.5709592272915165,0.08486133394762874,142.92381645875926,0.265,24.349128224494542,0.389,40.06067970347191,2342.29840065083,38.38494746202252,0.0,7.659738586134423
10,16,pac2t,0.03,16.0,True,0,6.470180104310517,0.18143637524917722,143.03549354549878,0.0785,7.280107785633148,0.132,11.977680002260366,2659.38808958719,398.0900674107515,0.0,9.242414320229383
10,16,pac2t,0.01,16.0,True,0,55.35963307265103,0.5437638340517879,143.06033336336887,0.0265,2.3520367693468605,0.0385,3.8697152028961153,2759.74814596802,3759.187257476383,0.0,9.973617479728517
10,16,pac2t,0.003,16.0,True,0,618.4467818871063,0.7243854589760303,143.0677734080238,0.009,0.6636494290291848,0.0125,1.091876759061341,2794.9900949278203,46310.26344126261,0.0,10.228513163815828
10,16,pac2t_ensemble,1.0,16.0,True,0,0.9436914455534069,0.004489084240049124,132.80189562893278,0.0,2.8262424485780125e-05,0.0,3.155730795809586e-05,2617.837638530115,,,
10,16,pac2t_ensemble,0.3,16.0,True,0,-0.20214579277654865,0.007795082870870829,142.0498999442934,0.0,4.0965267555279606e-05,0.0,4.54989925584263e-05,2789.4758455170095,,,
10,16,pac2t_ensemble,0.1,16.0,True,0,-0.8152761861736444,0.050196874886751175,142.99363400974102,0.0325,2.5773521529526144,0.0335,2.753663634340573,2756.882852319933,,,
10,16,pac2t_ensemble,0.03,16.0,True,0,3.4201406748334806,0.03510516695678234,143.0403591875924,0.028,2.688354586512053,0.031,2.938239503140473,2751.2408620294746,,,
10,16,pac2t_ensemble,0.01,16.0,True,0,51.617931467978195,0.036750500090420246,143.05498962465586,0.0085,0.7696331282229932,0.01,0.9653046176759739,2791.8285095081433,,,
10,16,pac2t_ensemble,0.003,16.0,True,0,614.0445885301716,0.022268707863986492,143.06113069235332,0.0015,0.17436372672855657,0.003,0.23865529339369904,2805.744456301789,,,
10,16,pvi,1.0,1.0,True,0,0.9245170053109222,1.3113957080058753,143.09964811640305,0.0055,0.24456328812720018,0.007,0.40237052688547215,2804.5006122516006,474923.33480881626,0.0,10.292426914553584
10,16,pvi,0.3,1.0,True,0,-0.2230751919194578,1.2973111658357084,143.0253936298853,0.001,0.07406760248474448,0.002,0.12186056404929214,2806.3375694876536,5212041.769709837,0.0,10.347592588836271
10,16,pvi,0.1,1.0,True,0,-0.826047168776805,1.3065227498300374,143.0549214806929,0.0005,0.025849675838221436,0.0005,0.042529472704154386,2808.046705812492,41882366.63275299,0.0,10.366095021903558
10,16,pvi,0.03,1.0,True,0,3.607854747240448,1.3144913329742849,143.0663057904166,0.0005,0.008615010563349962,0.0005,0.014173943955546551,2808.6768578939436,375591600.25297844,0.0,10.366008712797516
10,16,pvi,0.01,1.0,True,0,52.07296934407848,1.3820125833153725,143.06549452470296,0.0,0.006143303923002767,0.0,0.010107340538497015,2808.6929812675276,793166265.1147189,0.0,10.373186195922514
10,16,pvi,0.003,1.0,True,0,614.6646531182957,1.4194335411302745,143.05206167551435,0.0,0.007718319452483024,0.0,0.012698652723178548,2808.368708139889,465911230.19498134,0.0,10.373491181781866
10,16,pvi,1.0,16.0,True,0,0.924515735209166,1.5986177497543395,143.06344554262083,0.005,0.23668994794376114,0.007,0.38941682454437837,2803.8572103130064,505533.9108054812,0.0,10.293222987015378
10,16,pvi,0.3,16.0,True,0,-0.2230777401881041,1.6008737501688302,143.06157963784176,0.0005,0.07622964404474496,0.0015,0.12541768747655496,2807.149926143144,4938976.718768009,0.0,10.347747969817213
10,16,pvi,0.1,16.0,True,0,-0.825938872732408,1.6249459581449628,143.21840097177673,0.062,3.2650110765250018,0.117,5.371796548895649,2746.10511814335,15376.062681322566,0.0,9.415099727452283
10,16,pvi,0.03,16.0,True,0,-0.556270866106678,1.6844085417687893,140.20341727758986,0.3055,17.233072503821578,0.4575,28.352908223951125,2450.7881675246836,432.74655070773673,0.0,7.344185113472895
10,16,pvi,0.01,16.0,True,0,4.724877461828159,1.7679151673801243,116.29456766555067,0.5325,32.373491991134834,0.739,53.262855309749014,1806.5940665385608,64.85378583365902,0.0,5.8722180732700835
10,16,pvi,0.003,16.0,True,0,58.61410417323134,1.7037457502447069,117.65796645993878,0.535,32.402452285104715,0.74,53.31050256225634,1824.6392931413377,62.76026089080787,0.0,5.871375473268465
10,17,POPS ellipse,,,True,0,-0.22555182935345908,0.007953917142003775,237.12165422010804,0.856,4071.532992671896,0.8885,5255.157664120613,4294.376724040688,inf,0.1025,6.630040505782116
10,17,Ellipse+EB,,,True,0,-0.22555182935345908,0.008332917001098394,237.12165422010807,0.896,4296.475651814255,1.0,6025.2402125732815,4383.045016556123,6.391080875345599,0.0,6.31034039993394
10,17,Ellipse+PAC,,,True,0,,0.0871897921897471,183.31718741184565,1.0,10215.500691165309,1.0,16094.352932828648,10215.500691165309,6.083072027976449,0.0,6.035540562957192
10,17,Bayesian stacking,,,True,0,,0.005822333972901106,109.31886042856034,0.715,286.62923049997227,0.834,531.6583915720103,856.062481777525,7.3793660083883585,0.0,6.019579624813584
10,17,pacm,1.0,1.0,True,0,1.9691279697019444,0.037462125066667795,141.6037140128786,0.899,1442.6678154911945,1.0,2373.5656053903745,1538.2997016981226,6.060664605714238,0.0,6.034531864049576
10,17,pacm,0.3,1.0,True,0,1.3327920831867561,0.08638604218140244,406.7730589525411,0.8025,1222.845955741807,0.838,2011.9011944903195,1798.7787560822203,7.961483145586492,0.0,6.411457296419988
10,17,pacm,0.1,1.0,True,0,1.293956985443112,0.1460503749549389,1361.6740477176581,0.1445,904.756316410858,0.534,1488.5606033716992,12165.520779191775,16.15741309654229,0.0,8.4405178379461
10,17,pacm,0.03,1.0,True,0,4.388219945874004,0.1689054169692099,2437.397096962153,0.042,373.87015652475486,0.0715,615.1141204373049,46144.462857638464,98.57036941329608,0.0,9.77746051175385
10,17,pacm,0.01,1.0,True,0,33.73710232626792,0.1402453752234578,2634.0339385425596,0.014,129.88748861265455,0.025,213.69886555385804,55436.50422480701,842.3001773456195,0.0,10.140400827741278
10,17,pacm,0.003,1.0,True,0,372.586613809216,0.3016492500901222,2658.574231102688,0.0035,39.15960777328986,0.006,64.42778935884961,57860.66438739745,9314.887976584132,0.0,10.300058987354422
10,17,pacm,1.0,4.0,True,0,1.9345602481711297,0.09208066621795297,121.80787766522292,0.9195,1491.8265365918096,1.0,2454.4445494941297,1548.6423347743373,6.110293484276971,0.0,6.086058519092059
10,17,pacm,0.3,4.0,True,0,1.2483669350549502,0.1728932918049395,309.7174109669941,0.8155,1306.501806293125,0.8505,2149.5369325487577,1848.6485031552631,7.2851516203987705,0.0,6.3447658227077754
10,17,pacm,0.1,4.0,True,0,0.8869399618353513,0.4181973747909069,741.1230832430957,0.631,1159.133188441729,0.834,1907.0770406110594,1877.6628125708176,8.242601421694904,0.0,6.900206210950056
10,17,pacm,0.03,4.0,True,0,1.2885281075868869,0.7994568338617682,1658.864537990865,0.1995,949.1170643970298,0.287,1561.5456277264002,17801.11146067416,14.266717485791196,0.0,8.455879912987148
10,17,pacm,0.01,4.0,True,0,6.651253962012424,0.9252621247433126,2408.949030488361,0.1835,268.9017570548682,0.245,442.4136692597961,47865.35315724573,105.44308017294101,0.0,8.653675505668623
10,17,pacm,0.003,4.0,True,0,69.74659463857397,0.9049061657860875,2499.7401815580556,0.156,150.4795324988339,0.229,247.57815958682517,52238.25729904765,294.46660002372425,0.0,8.784586863191453
10,17,pacm,1.0,16.0,True,0,1.910727699265688,0.11581266717985272,99.86162090083626,0.9755,1546.2769966061817,1.0,2544.029787135127,1547.9630403172418,6.073349529995865,0.0,6.051029821817616
10,17,pacm,0.3,16.0,True,0,1.2108291705860013,0.23532574996352196,261.45378242358106,0.8355,1319.7124338414983,0.886,2171.2718675336114,1724.889546313916,6.565770065325241,0.0,6.245362687302473
10,17,pacm,0.1,16.0,True,0,0.7900149250975708,0.4995894590392709,418.8366862065079,0.8115,1228.814696194468,0.8445,2021.721332497013,1769.9543508372626,7.474785487477875,0.0,6.387830704967507
10,17,pacm,0.03,16.0,True,0,0.6101519110270286,1.5338941249065101,728.5827689858356,0.606,1194.76407158012,0.875,1965.6991556945466,1930.2599310900434,7.337041949942001,0.0,6.92443109778165
10,17,pacm,0.01,16.0,False,0,1.5522369164744547,2.4568230411969125,2364.283969336031,0.253,515.8419699108182,0.3045,848.6948585459784,41594.926536298575,36.22688727660559,0.0,8.338905751974995
10,17,pacm,0.003,16.0,True,0,8.844794917719748,3.3185093328356743,2683.10412790672,0.1915,181.89139956175285,0.246,299.2588905638685,55399.401064953294,241.921232197867,0.0,8.661030129727612
10,17,pacm,1.0,64.0,True,0,1.9160733500406768,0.267237416934222,99.878074572393,0.9555,1541.9779577432744,1.0,2536.9567446289707,1554.6313895894682,6.098511219557044,0.0,6.075641683577516
10,17,pacm,0.3,64.0,True,0,1.211276068543723,0.5786048332229257,241.9879254667475,0.8285,1357.0790067743994,0.8765,2232.7496459608287,1787.737080932675,6.6791877704486,0.0,6.292717367886528
10,17,pacm,0.1,64.0,True,0,0.7587973827794685,0.8653857917524874,404.42225887533033,0.8065,1262.055630986578,0.843,2076.4113579251557,1823.7807899170084,7.397424865282914,0.0,6.391139589942142
10,17,pacm,0.03,64.0,True,0,0.5425419242375784,2.5642669163644314,601.4706632117912,0.606,1311.2523689100608,0.7965,2157.352849638426,2074.869775015371,8.106722720816071,0.0,7.052642308615632
10,17,pacm,0.01,64.0,False,0,0.7648558921567212,8.734300500247627,798.3324201232227,0.4575,884.2500844800629,0.865,1454.8224924327508,1842.5884739776197,7.85916464315694,0.0,6.974409526333425
10,17,pacm,0.003,64.0,True,0,3.4186946908562157,5.34490029187873,2551.4834412369337,0.2385,159.7956575016551,0.2785,262.9056200352894,53122.06982457484,248.08665620595053,0.0,8.506413542639692
10,17,pac2t,1.0,16.0,True,0,1.9530736855342563,0.2482425421476364,130.73897360698018,0.904,1447.5290302934266,1.0,2381.563574244393,1527.0521143353296,6.072770174968811,0.0,6.047852283987322
10,17,pac2t,0.3,16.0,True,0,1.2977314691265716,0.4532662080600858,372.8204057441837,0.803,1252.5616635819845,0.841,2060.7913002457185,1819.1394874955956,7.721191638667195,0.0,6.389833653656549
10,17,pac2t,0.1,16.0,True,0,1.2081517383588651,0.9405169589444995,1310.7003867584224,0.173,914.4985305854052,0.5925,1504.5890918683242,10887.86610710234,15.109686297075811,0.0,8.289126292867657
10,17,pac2t,0.03,16.0,True,0,4.165491733438671,1.4984222082421184,2470.3660428252338,0.046,405.09443991593787,0.0825,666.4862272483522,46193.840573931855,86.02278146250953,0.0,9.699163573145848
10,17,pac2t,0.01,16.0,True,0,33.33904435248363,1.5870499168522656,2644.1206842939473,0.0145,136.59537490543852,0.027,224.73509164725058,55511.9397440243,776.3516966600665,0.0,10.125376344780936
10,17,pac2t,0.003,16.0,False,0,372.08229500305407,5.690413374919444,2659.809629918861,0.0045,37.51687958768645,0.006,61.7250721577828,57921.57419448817,10002.53121445895,0.0,10.297542183313876
10,17,pac2t_ensemble,1.0,16.0,True,0,0.9445527452745819,0.02237349981442094,141.60095145426308,0.0,0.004080414697945808,0.0,0.0045503692789719,4122.614734286689,,,
10,17,pac2t_ensemble,0.3,16.0,True,0,-0.15289309827923292,0.040269249584525824,406.7771834045298,0.0,0.013423018071326133,0.0,0.013526825323453114,10606.015559435427,,,
10,17,pac2t_ensemble,0.1,16.0,True,0,-0.54694972924595,0.07554275030270219,1959.8068082438353,0.026,29.330893470656406,0.03,36.65666904224626,43190.15041943417,,,
10,17,pac2t_ensemble,0.03,16.0,True,0,1.7370034220085464,0.0779786673374474,2622.2444605302585,0.0265,15.654092641701281,0.032,18.560072296913273,57509.69586610547,,,
10,17,pac2t_ensemble,0.01,16.0,True,0,30.30092198106153,0.01128925010561943,2622.2487777793826,0.0115,15.794878870952521,0.0135,18.67745726594147,57504.2220120271,,,
10,17,pac2t_ensemble,0.003,16.0,True,0,368.42512860701845,0.05007512494921684,2622.4472137497273,0.0015,12.500353845800586,0.002,14.830787752837084,57602.85336919328,,,
10,17,pvi,1.0,1.0,True,0,0.9275887298336198,1.4258904168382287,512.8453611580791,0.0015,0.2648722892340945,0.0045,0.4357841415717829,13008.15863297663,14347057.396826355,0.0,10.323654128265263
10,17,pvi,0.3,1.0,True,0,-0.2026407854809893,1.4366839998401701,778.1970273900589,0.001,0.08366310121108626,0.0015,0.13764766728875913,18707.5974326184,304259643.8903053,0.0,10.352348995619469
10,17,pvi,0.1,1.0,True,0,-0.746200925455049,1.3751673754304647,1037.6673453368428,0.0,0.029234413229200642,0.0,0.04809825033143086,24244.04962855129,4318009372.496661,0.0,10.373491181781631
10,17,pvi,0.03,1.0,True,0,3.9036529934522766,1.3549021668732166,1188.392210780606,0.0,0.011439606215049938,0.0,0.01882114202569265,27453.419249954626,32631317016.78988,0.0,10.373491181781866
10,17,pvi,0.01,1.0,True,0,68.29082108373228,1.4103203327395022,830.9955201969275,0.0,0.022035904783781583,0.0,0.03625482257024754,19837.300515936702,4563832917.842812,0.0,10.373491181781866
10,17,pvi,0.003,1.0,True,0,795.9082873012721,1.4069313327781856,829.2528174596388,0.0,0.024209125404378487,0.0,0.03983033847390225,19801.060130682283,3720029014.0507483,0.0,10.373491181781866
10,17,pvi,1.0,16.0,True,0,0.9258358589932318,1.559981582686305,902.436245339289,0.001,0.2525130281213746,0.0015,0.41544992688272386,21357.55799430773,43975794.093786865,0.0,10.355583667118447
10,17,pvi,0.3,16.0,True,0,-0.21732654170329546,1.5472419587895274,1115.610476447079,0.0005,0.09814976866145692,0.0005,0.16148202141221732,25902.540267251952,412629567.7299573,0.0,10.35825046060748
10,17,pvi,0.1,16.0,True,0,-0.6857925692031834,1.5588872092776,241.49419436718324,0.1105,17.81213075356332,0.199,29.305610384729974,6710.8101889572,908.2720733622031,0.0,8.976745314326722
10,17,pvi,0.03,16.0,True,0,0.5275487550012872,1.566817166749388,94.6656439116777,0.529,44.015556056049185,0.6095,72.41709341190268,2051.072008702607,39.18808383213599,0.0,6.598882247628011
10,17,pvi,0.01,16.0,True,0,8.056937220809493,1.6106581669300795,79.84964655088349,0.6125,51.043173972153376,0.6415,83.97936158921758,1611.0135637226265,21.445064994845296,0.0,6.270587383991013
10,17,pvi,0.003,16.0,True,0,105.14027766896089,1.5880450000986457,76.30738811696915,0.621,53.015460810293426,0.652,87.22428890561406,1504.30940000061,18.968584479349158,0.0,6.2449992904769225
10,18,POPS ellipse,,,True,0,0.46365239521934765,0.004156582988798618,37.19273852921155,1.0,177.53208299923992,1.0,229.14196895369108,177.53208299923992,4.848129960985841,0.0,4.853231745622461
10,18,Ellipse+EB,,,True,0,0.46365239521934765,0.005404124967753887,37.19273852921157,1.0,226.74641265279828,1.0,347.0965894436324,226.74641265279828,5.01139585294421,0.0,5.0158937113691895
10,18,Ellipse+PAC,,,True,0,,0.09258783282712102,137.29544915269886,1.0,4741.198999148747,1.0,7344.429129330438,4741.198999148747,4.997906641154801,0.0,4.998054158413486
10,18,Bayesian stacking,,,True,0,,0.006184083875268698,49.95937387009149,0.667,92.03756930793917,1.0,169.6692742116743,503.17590020834234,5.731803141271288,0.0,5.668268290210309
10,18,pacm,1.0,1.0,True,0,2.346165892044315,0.00942933326587081,53.80293366219073,1.0,248.91987428655554,1.0,409.5382497345734,248.91987428655554,5.2288164853210635,0.0,5.231987091468571
10,18,pacm,0.3,1.0,True,0,2.4472085646140584,0.008354082703590393,58.587434903866054,0.5225,78.2719038043753,0.7855,128.77773853659744,684.3784497563995,6.84375456678942,0.0,6.239240300415998
10,18,pacm,0.1,1.0,True,0,8.159353605288505,0.012723332736641169,59.125470038975024,0.2595,26.214200807515713,0.3505,43.129211549181925,1365.4225046144793,30.238596892079105,0.0,8.010396333533947
10,18,pacm,0.03,1.0,True,0,78.79135531194848,0.0249784579500556,59.188174774759524,0.1475,7.868404307393598,0.187,12.945581534981509,1666.1563895186293,307.6232590142442,0.0,8.870982420013524
10,18,pacm,0.01,1.0,True,0,704.4757959651511,0.051526458002626896,59.19369532076328,0.0575,2.6229026730332192,0.103,4.315360406704882,1759.6421848153084,2755.632914093116,0.0,9.467593256920965
10,18,pacm,0.003,1.0,True,0,7827.282779937622,0.10152854071930051,59.194287685045666,0.016,0.7868307126393752,0.0305,1.2945421646837987,1795.9129377422523,30611.594903201483,0.0,10.061565116834505
10,18,pacm,1.0,4.0,True,0,2.262714196146222,0.023195290938019753,47.22982494893174,1.0,324.84016858495073,1.0,534.4469760281806,324.84016858495073,5.3493691303454,0.0,5.351949168361415
10,18,pacm,0.3,4.0,True,0,1.9588201011388406,0.032439291942864656,52.834214591553426,0.8965,148.0179214634104,1.0,243.52816607841564,214.84452577359713,5.077381093221043,0.0,5.076989724739036
10,18,pacm,0.1,4.0,True,0,3.1747253057652873,0.05325591703876853,50.57462603731015,0.7585,87.31157128823607,0.7915,143.6503541127288,680.7603393138858,8.703906250265861,0.0,5.683923260355515
10,18,pacm,0.03,4.0,True,0,21.562454379497698,0.10500812530517578,50.7613107910604,0.676,78.33604310062312,0.7695,128.88326444207135,759.5482964468665,13.555759339667278,0.0,5.861874386412039
10,18,pacm,0.01,4.0,True,0,197.06829042473817,0.09172966703772545,54.14837581427473,0.7105,76.79640706874872,0.735,126.35016077757147,861.4966796906517,19.13443205624429,0.0,6.094734097369524
10,18,pacm,0.003,4.0,True,0,2185.309196478559,0.12368075037375093,54.930692134243834,0.7005,83.59344274971367,0.762,137.53306091418855,776.8996728151559,9.795500579889351,0.0,5.949101009271659
10,18,pacm,1.0,16.0,True,0,2.2447097043246167,0.039376708678901196,47.447013349350485,1.0,339.04137357963714,1.0,557.8116698049035,339.04137357963714,5.387844009802795,0.0,5.390280163740361
10,18,pacm,0.3,16.0,True,0,1.8398476289791859,0.054238957818597555,48.64738952424557,1.0,170.76696583741867,1.0,280.9562896574122,170.76696583741867,5.01714935058976,0.0,5.020352697850678
10,18,pacm,0.1,16.0,True,0,1.6758069583714743,0.09877699986100197,48.34105847805563,0.853,133.87146473175625,1.0,220.25354750313045,301.4431415295282,5.09006504428368,0.0,5.07637466656733
10,18,pacm,0.03,16.0,True,0,2.699117458171364,0.14278370793908834,52.02674007334635,0.743,88.17967421503116,0.7815,145.0786103106242,729.5980587629607,9.644690161660026,0.0,5.717118682658715
10,18,pacm,0.01,16.0,True,0,17.333273936021126,0.1582857919856906,56.87936243988569,0.7765,119.27084720690998,0.8455,196.23171572570521,610.2247059379832,6.1440300532984935,0.0,5.5818487038369575
10,18,pacm,0.003,16.0,True,0,202.51148189744788,0.1752136661671102,58.54756070452515,0.704,101.01512046246293,0.727,166.19627399980004,1037.969750895529,32.483155519735185,0.0,6.154167852170048
10,18,pacm,1.0,64.0,True,0,2.238189904005452,0.07546379091218114,47.99837601601942,1.0,347.9463189743832,1.0,572.4626323341066,347.9463189743832,5.408405114719296,0.0,5.410682307364039
10,18,pacm,0.3,64.0,True,0,1.8237540325277468,0.10112616699188948,46.2602116831314,1.0,189.45813973881664,1.0,311.7081557629324,189.45813973881664,4.959739252825449,0.0,4.964058429414204
10,18,pacm,0.1,64.0,True,0,1.6446191599022244,0.18947420828044415,51.34450534320194,0.839,146.18153655053274,1.0,240.50683294776687,358.0901789792038,5.24284809660021,0.0,5.2155170242415565
10,18,pacm,0.03,64.0,True,0,1.7856321642769286,0.30131037486717105,54.40491698113613,0.727,120.20195954339503,0.768,197.763638870385,814.9460021272737,10.41030900516122,0.0,5.818081117140134
10,18,pacm,0.01,64.0,True,0,4.159057009165684,0.5917346249334514,64.57059150149409,0.685,178.7848083885515,0.729,294.14773615982466,1068.7961737536743,14.334179749245264,0.0,6.324359622661221
10,18,pacm,0.003,64.0,True,0,39.7697375955335,0.4678338747471571,68.54195349417759,0.726,182.15456666043838,0.7855,299.69186922132724,970.6626687283263,8.564873188914364,0.0,6.165298210118235
10,18,pac2t,1.0,16.0,True,0,2.284450637432049,0.06025020871311426,49.54553494609422,1.0,281.23016283101765,1.0,462.69711885598826,281.23016283101765,5.280717250842554,0.0,5.283834001182531
10,18,pac2t,0.3,16.0,True,0,2.3198939228720867,0.05948895821347833,57.994933801794524,0.61,90.68927079642259,0.847,149.20755258342857,549.3152996906455,6.134879933442802,0.0,5.921945407901712
10,18,pac2t,0.1,16.0,True,0,7.92424397708986,0.08121445821598172,59.26647433532145,0.2765,30.151140381174454,0.388,49.606506087949356,1307.0131105497753,23.66216403108454,0.0,7.849897920452973
10,18,pac2t,0.03,16.0,True,0,78.43042120579878,0.26477304100990295,59.244395455191,0.1555,8.866170852984292,0.1955,14.58716827407217,1650.521739734977,247.18332788099787,0.0,8.81641715915397
10,18,pac2t,0.01,16.0,True,0,704.0037501383886,0.9768043328076601,59.188307714345775,0.067,2.884916669291075,0.1145,4.746441909300672,1754.5888695518836,2327.6135276432988,0.0,9.409475305990567
10,18,pac2t,0.003,16.0,False,0,7826.754076731867,5.345580916851759,59.18524066942047,0.0185,0.8031964089001106,0.0325,1.3214680122944784,1795.353497564371,32795.25502238156,0.0,10.042186417328114
10,18,pac2t_ensemble,1.0,16.0,True,0,0.994611290308673,0.00823679193854332,53.802968465377944,0.0,9.066857600633163e-05,0.0,0.00010096430578501386,1679.592704624616,,,
10,18,pac2t_ensemble,0.3,16.0,True,0,0.47197660544475895,0.04372770804911852,59.15465683476572,0.1285,12.799905770419318,0.158,16.879111581692282,1556.998960791695,,,
10,18,pac2t_ensemble,0.1,16.0,True,0,5.412736852279682,0.04265495762228966,59.40298024037596,0.124,9.002524552648635,0.156,12.606851612973777,1646.1786897796621,,,
10,18,pac2t_ensemble,0.03,16.0,True,0,75.28010155083662,0.058413832914084196,59.42600979584617,0.069,3.307684161918857,0.093,3.858370994877663,1737.916651610004,,,
10,18,pac2t_ensemble,0.01,16.0,True,0,700.2190275489836,0.061366625130176544,59.27255997363394,0.0325,1.1051468945127572,0.035,1.3044631697680538,1786.9729208008725,,,
10,18,pac2t_ensemble,0.003,16.0,True,0,7822.306686456717,0.028401999734342098,59.19540479448822,0.0035,0.13671738772340564,0.0045,0.1727263649264132,1808.6183992901729,,,
10,18,pvi,1.0,1.0,True,0,0.9893921841753839,1.4113567499443889,59.174991084497954,0.012,0.3472823279510252,0.017,0.5713701935631023,1804.3690401596027,350061.11345380306,0.0,10.177956523299988
10,18,pvi,0.3,1.0,True,0,0.49776283705060376,1.4074508342891932,59.20336515631639,0.0025,0.1075431053889103,0.004,0.1769365153273916,1810.2365409852557,3626677.6560364827,0.0,10.318669093522214
10,18,pvi,0.1,1.0,True,0,5.661492224984713,1.4169924170710146,59.2020364234076,0.0005,0.03736678070582297,0.0015,0.06147812026797702,1811.6830335175853,30046589.165139083,0.0,10.353186526493761
10,18,pvi,0.03,1.0,True,0,75.691628666073,1.4458474172279239,59.195189854514844,0.0,0.012875116492308195,0.0,0.021182931610027635,1811.979047113183,243314117.49230793,0.0,10.3734910250373
10,18,pvi,0.01,1.0,True,0,700.826947001991,1.4445647499524057,59.195532089507395,0.0,0.009961216295133593,0.0,0.016388804222359478,1812.0584697284664,461729309.4412326,0.0,10.37349118178165
10,18,pvi,0.003,1.0,True,0,7823.0380290382855,1.52720879111439,59.211001826735156,0.0,0.00798987755211498,0.0,0.013145436770227089,1812.7120257794775,683309497.679822,0.0,10.36983693575148
10,18,pvi,1.0,16.0,True,0,0.9893912032615928,1.66572825005278,59.212607192832216,0.008,0.3525246752110132,0.019,0.579995224921124,1805.6076121414249,339450.9502572066,0.0,10.17924927029571
10,18,pvi,0.3,16.0,True,0,0.4697862737283325,1.6822354588657618,51.54702968213094,0.3835,50.33461575795774,0.56,82.81359814140754,896.0882274457192,13.435467436523725,0.0,7.109078308881517
10,18,pvi,0.1,16.0,True,0,0.6214609392476289,1.7629562499932945,39.99360137452884,0.8165,109.1847948848901,0.9525,179.63752361256059,200.4954060847123,16.27139597425344,0.0,5.232413136490178
10,18,pvi,0.03,16.0,True,0,3.526494593281039,1.701412457972765,42.589052761194495,0.872,126.10257809207917,0.957,207.47169854101642,282.9710487801808,5.250603632282609,0.0,5.220357248644333
10,18,pvi,0.01,16.0,True,0,32.379091311865196,1.7143031251616776,43.84824689155974,0.8725,132.05228009849696,0.961,217.26051332784067,291.7986129166776,5.2832983162005,0.0,5.255053231948779
10,18,pvi,0.003,16.0,True,0,381.6395740868809,1.6908938339911401,40.464167492045796,0.8875,137.76899477510372,1.0,226.66600306464773,242.64507355299676,5.162426371840775,0.0,5.1556233495269455
10,19,POPS ellipse,,,True,0,1.6950552117878508,0.004548999946564436,50.5305502314249,0.936,729.0953473485317,0.949,941.0487424243938,747.6004271679014,inf,0.046,5.77066927151154
10,19,Ellipse+EB,,,True,0,1.6950552117878508,0.005251083988696337,50.5305502314249,1.0,768.5279053508125,1.0,1019.4199345829775,768.5279053508125,5.598085095554035,0.0,5.590252276140187
10,19,Ellipse+PAC,,,True,0,,0.10522745782509446,50.57034272127792,1.0,544.677983612193,1.0,1559.228196569259,544.677983612193,5.188157896420294,0.0,5.188789373899346
10,19,Bayesian stacking,,,True,0,,0.007250875234603882,45.22915621203014,0.6395,82.34608066645292,0.954,154.94589048928012,402.18958256407865,5.545599916106627,0.0,5.484892743275078
10,19,pacm,1.0,1.0,True,0,2.3826994360114484,0.013424457982182503,62.09502713743572,1.0,178.19996607672505,1.0,293.18551770522106,178.19996607672505,4.9155129402346365,0.0,4.919273051785598
10,19,pacm,0.3,1.0,True,0,3.210348431131672,0.01127625023946166,66.95024431194656,0.48,56.59081186686048,0.699,93.1066758306825,767.5881464290918,7.250642410978005,0.0,6.238555649751128
10,19,pacm,0.1,1.0,True,0,15.328757784155503,0.017514540813863277,67.49473995222696,0.1935,18.973992750728645,0.331,31.217177028879735,1348.2294566560631,36.87796902430913,0.0,8.1317957078915
10,19,pacm,0.03,1.0,True,0,158.83447698726903,0.041140375193208456,67.5581983339083,0.062,5.696158403961786,0.097,9.371669295814797,1602.1624181441377,385.11387622912616,0.0,9.492208506111544
10,19,pacm,0.01,1.0,True,0,1425.1672032783376,0.09918433288112283,67.56383400154057,0.0195,1.898979647441508,0.035,3.1243178284731172,1679.462007751069,3455.428774730946,0.0,10.040020058101247
10,19,pacm,0.003,1.0,True,0,15835.34846255143,0.19348554080352187,67.56448534977682,0.0045,0.5691720547736207,0.0075,0.9364367862466392,1707.1167127227661,38446.29537579766,0.0,10.282290278694013
10,19,pacm,1.0,4.0,True,0,2.2489492076507545,0.033028583973646164,55.177166413456014,1.0,250.25565382357837,1.0,411.73595618606316,250.25565382357837,5.077010836808351,0.0,5.080706291183826
