cases,seed,method,dissipation_coverage,dissipation_width,dissipation_error,steepness_coverage,steepness_width,steepness_error
40,14,Ellipse+EB,0.75,0.3297210364097136,0.0858004651255864,0.5,0.2464691770633967,0.181466348764317
40,14,Ellipse+PAC,0.8333333333333334,0.529341556866652,0.0914875078355336,0.5666666666666667,0.3566694114411434,0.1791478428259168
40,14,Bayesian stacking,0.5,0.2994708705306992,0.0863462780876474,0.3833333333333333,0.2809677900115275,0.1826236484241582
40,14,PVI,0.6666666666666666,0.3570271806890345,0.0777040365821307,0.55,0.4337877179774456,0.1793623148923771
40,15,Bayesian ridge,0.6833333333333333,0.1455573332200638,0.0503769913756791,0.2333333333333333,0.0990500322836897,0.1610455228261467
40,15,POPS hypercube,0.9833333333333332,1.3487112496928304,0.3238077121018204,0.85,0.5447803837714744,0.1103440311721979
40,15,POPS ellipse,1.0,0.9785118768395648,0.0473242355772619,0.8,0.6738713292979978,0.1380961735927281
40,15,Ellipse+EB,1.0,1.09452630263617,0.0486855618401432,0.8166666666666667,0.7075983189629633,0.1364226271367896
40,15,Ellipse+PAC,1.0,1.507292042049368,0.0537453894362771,0.8166666666666667,0.7987787081670745,0.1451135500573219
40,15,Bayesian stacking,0.7166666666666667,0.4986279260993265,0.0492338817967407,0.45,0.3694215239766597,0.1360172814343136
40,15,PVI,1.0,1.190730802582422,0.0918431510219348,0.7666666666666667,0.6613720858269387,0.188802904596439
40,16,Bayesian ridge,0.6166666666666667,0.1951453748687515,0.0896595191569964,0.2666666666666666,0.1444228383875296,0.1978133122149673
40,16,POPS hypercube,1.0,1.243361455384989,0.2818208856027719,0.8,0.5792635169395282,0.2031552739209406
40,16,POPS ellipse,1.0,1.719726866141912,0.1069860648894008,0.8166666666666667,0.822224278304631,0.1808510426345203
40,16,Ellipse+EB,1.0,1.778983860432803,0.0958012442415814,0.8166666666666667,0.833935699554503,0.1824719031810094
40,16,Ellipse+PAC,1.0,1.4236929926310844,0.0916419902077588,0.7333333333333333,0.7897042485276731,0.184115632769053
40,16,Bayesian stacking,0.7,0.4405413533897571,0.0625099128095011,0.5,0.4051292352938421,0.1678621375834864
40,16,PVI,1.0,2.1659241856591613,0.1286542646680331,0.7666666666666667,0.9495598674193212,0.2269223852031872
40,17,Bayesian ridge,0.5833333333333334,0.1267390407267064,0.0608646595430762,0.3166666666666666,0.0953181914201928,0.1700068536613375
40,17,POPS hypercube,1.0,0.6848653710309279,0.0939083602906196,0.65,0.3993923880370137,0.1351763000615039
40,17,POPS ellipse,1.0,0.6289844772967329,0.0566852914127663,0.65,0.4270318843562967,0.1565816833150662
40,17,Ellipse+EB,1.0,0.7023729866161432,0.0618561611045506,0.65,0.4912351830902857,0.1544183490133285
40,17,Ellipse+PAC,1.0,1.0802197696729618,0.0473655215168539,0.6666666666666666,0.6280546883491229,0.1549620286051605
40,17,Bayesian stacking,0.6333333333333333,0.4124819696740255,0.0714507508949372,0.4833333333333333,0.3634972551590359,0.1597672425283743
40,17,PVI,1.0,1.0290332186572422,0.0698038111369621,0.7,0.6863919217983248,0.1343254417680078
40,18,Bayesian ridge,0.4666666666666667,0.1222058451818949,0.0664381297612105,0.2833333333333333,0.0856867845401522,0.1767573910422876
40,18,POPS hypercube,1.0,0.8587271511340901,0.0927677352345395,0.7166666666666667,0.4770084662906553,0.1240664807728528
40,18,POPS ellipse,0.95,0.7262550223309163,0.057698997278293,0.6166666666666667,0.5058547884401254,0.181107868718888
40,18,Ellipse+EB,0.9666666666666668,0.7840544794733175,0.0553661393993913,0.6333333333333333,0.5591646793309308,0.179517085454936
40,18,Ellipse+PAC,1.0,1.5384144040468926,0.0609773443545641,0.7666666666666667,0.9376677380786104,0.184460507536773
40,18,Bayesian stacking,0.6333333333333333,0.4248277137539344,0.0712142650025936,0.4333333333333333,0.3611487675342737,0.187661546819952
40,18,PVI,0.9833333333333332,0.8525038203596382,0.0608090670012715,0.6833333333333333,0.707019375603654,0.126395515689466
40,19,Bayesian ridge,0.2333333333333333,0.0685438473719001,0.1166123491269411,0.2166666666666666,0.0543417985665871,0.2008828675697637
40,19,POPS hypercube,0.5333333333333333,0.2411144643949087,0.1176928667841966,0.4166666666666667,0.182546417249535,0.190786099567633
40,19,POPS ellipse,0.6,0.2593746111075331,0.1169335723451632,0.4333333333333333,0.2107982385786355,0.1999710355995137
40,19,Ellipse+EB,0.6333333333333333,0.3045921698173256,0.116652698881377,0.45,0.2549014388356777,0.2024220826078134
40,19,Ellipse+PAC,0.75,0.4211830351262927,0.1086535879067276,0.4666666666666667,0.3081904809573903,0.197889472408467
40,19,Bayesian stacking,0.4666666666666667,0.2857172024569849,0.1198609400155425,0.4,0.2758931399445322,0.2123903046176342
40,19,PVI,0.7,0.353470722904653,0.1373484322184775,0.5,0.381871140742743,0.1944881939930626
80,0,Bayesian ridge,0.5,0.0993984111920369,0.0572070808350786,0.25,0.0750746210331492,0.1459846442464347
80,0,POPS hypercube,1.0,1.3981055103151592,0.1420258770056103,0.8166666666666667,0.6289501933053183,0.0947253068523397
80,0,POPS ellipse,1.0,0.7958549684680166,0.0594828292229892,0.6666666666666666,0.555338202932582,0.1386922992712607
80,0,Ellipse+EB,1.0,0.8909655750461862,0.055801878114246,0.6833333333333333,0.5634058690036301,0.1366941586155775
80,0,Ellipse+PAC,1.0,0.9188881438905374,0.0579426208502645,0.65,0.5423339446744446,0.1426075418331406
80,0,Bayesian stacking,0.6,0.3547951212004019,0.0555373177644641,0.4333333333333333,0.356452576151961,0.1476780249213906
80,0,PVI,1.0,1.3075538113711076,0.0767985597621771,0.7333333333333333,0.7879813442815985,0.1306553153792037
80,1,Bayesian ridge,0.5666666666666667,0.0727103366033974,0.0289153197666883,0.1666666666666666,0.0567810280234058,0.1567619970955273
80,1,POPS hypercube,1.0,1.2653303133092884,0.2180864299462341,0.8166666666666667,0.5983712156011273,0.1412105503956831
80,1,POPS ellipse,1.0,0.9645250496890214,0.041564128602564,0.75,0.6445551797782036,0.1586761538174053
80,1,Ellipse+EB,1.0,0.980389122467122,0.04105377869875,0.75,0.6639654049059028,0.1549923277790221
80,1,Ellipse+PAC,1.0,0.9736171373210094,0.0347739691041003,0.7333333333333333,0.6743808924109753,0.159200622678874
80,1,Bayesian stacking,0.6166666666666667,0.373209938224661,0.0367331601980129,0.4333333333333333,0.3134781244589352,0.1581974043740844
80,1,PVI,0.9666666666666668,0.8164274137116905,0.0575822190204175,0.65,0.5156806934455069,0.1602599108087139
80,2,Bayesian ridge,0.3666666666666666,0.046097282423421,0.0425346222246538,0.15,0.0349615060380744,0.1684557387559312
80,2,POPS hypercube,0.8833333333333333,0.4040180136979183,0.0517291228364116,0.5833333333333334,0.2620573601178083,0.1146313745111145
80,2,POPS ellipse,0.8,0.3521919027995505,0.0394887523868942,0.5,0.2619094149335242,0.1663252873817599
80,2,Ellipse+EB,0.8,0.3654317804326044,0.0397253682438538,0.5333333333333333,0.2705240731969206,0.167332146893539
80,2,Ellipse+PAC,0.8166666666666667,0.3723564907598541,0.0391807275858431,0.5166666666666667,0.3172225572911616,0.168458572798448
80,2,Bayesian stacking,0.5166666666666667,0.3283386430513607,0.0518000293476455,0.3666666666666666,0.2841545514357481,0.1745619511665571
80,2,PVI,0.8,0.3923850818616257,0.0609570703056548,0.5666666666666667,0.3179147239178269,0.1134394428050485
80,3,Bayesian ridge,0.3166666666666666,0.0693591267086972,0.0889822633270545,0.2666666666666666,0.0577422790698657,0.1704851805296872
80,3,POPS hypercube,0.9,0.4984277053421667,0.0971395902920825,0.6,0.3730991736053533,0.1316629196580813
80,3,POPS ellipse,0.8666666666666667,0.4644949210753936,0.0955161266395982,0.5333333333333333,0.3381790268115426,0.1702706922706158
80,3,Ellipse+EB,0.8666666666666667,0.5021309797626543,0.1047216876980262,0.5833333333333334,0.3566964496695446,0.1730391896688846
80,3,Ellipse+PAC,0.9166666666666666,0.7213398941535396,0.1088702944611985,0.6166666666666667,0.5420019831840315,0.1767312351351427
80,3,Bayesian stacking,0.5,0.329062026461878,0.095819285558326,0.4166666666666667,0.3278170524904849,0.1947423130617515
80,3,PVI,0.9333333333333332,0.730127100178519,0.0881093077346016,0.6333333333333333,0.5611520766603151,0.145789659803377
80,4,Bayesian ridge,0.1333333333333333,0.051170366854377,0.1126977993381369,0.15,0.0398916147245188,0.1995720052092236
80,4,POPS hypercube,0.75,0.316363322459965,0.0561195619509875,0.5333333333333333,0.2612464697399276,0.146621095644042
80,4,POPS ellipse,0.75,0.3613790662632216,0.1067301784302784,0.4,0.2770462231934718,0.1981466942718641
80,4,Ellipse+EB,0.75,0.3821138210503562,0.1026369796397795,0.45,0.2978069516440756,0.1958140266511006
80,4,Ellipse+PAC,0.8166666666666667,0.4982380540847576,0.1120887979161678,0.5166666666666667,0.3486094891051824,0.1995099548198786
80,4,Bayesian stacking,0.3166666666666666,0.3010450622129232,0.119667068951278,0.3333333333333333,0.2591339077734629,0.213900163051401
80,4,PVI,0.7666666666666667,0.4667163696535933,0.1001841234824717,0.55,0.4446123527934819,0.1683200279598144
80,5,Bayesian ridge,0.6166666666666667,0.0995069246139993,0.0343136332041164,0.1166666666666666,0.0706531999625582,0.1656558857719596
80,5,POPS hypercube,1.0,2.631103051884036,0.5783096319898218,0.9666666666666668,0.8652264945323291,0.1714578164066887
80,5,POPS ellipse,1.0,1.887836782310681,0.0504394429454994,0.85,0.8809152446762178,0.1581043801721737
80,5,Ellipse+EB,1.0,1.9210563350741428,0.0558181751052232,0.85,0.8841276124530584,0.1619687779880842
80,5,Ellipse+PAC,1.0,1.6903200332794783,0.0399410164487057,0.8166666666666667,0.9388542341274242,0.1220856997460206
80,5,Bayesian stacking,0.6166666666666667,0.3973770242596918,0.0434455887684661,0.4166666666666667,0.3190296346319486,0.1746320213204939
80,5,PVI,1.0,1.4071408004910664,0.088199237879195,0.8,0.8467266319763109,0.1013241925815233
80,6,Bayesian ridge,0.3666666666666666,0.0639868585098541,0.0567504754848256,0.1166666666666666,0.047858452443475,0.1691079580541686
80,6,POPS hypercube,1.0,0.7988474333604993,0.1380866303944089,0.7333333333333333,0.4122897297160934,0.1589616439416628
80,6,POPS ellipse,0.9333333333333332,0.6491654384243479,0.0584396876145755,0.5166666666666667,0.4486070344906021,0.169486413452083
80,6,Ellipse+EB,0.9666666666666668,0.6837341209911763,0.0616033708395577,0.5833333333333334,0.474988731861391,0.1707484211037963
80,6,Ellipse+PAC,0.9666666666666668,0.7442987287929466,0.0596402175250695,0.6333333333333333,0.4949619613764329,0.1633338991512662
80,6,Bayesian stacking,0.5166666666666667,0.3422250862714096,0.0639703036374877,0.4,0.3122591930667201,0.1671245054648419
80,6,PVI,0.9666666666666668,0.8545961652406888,0.0459844822042791,0.65,0.5341488445715183,0.1371994415319178
80,7,Bayesian ridge,0.3333333333333333,0.0680057019326086,0.0527044661810243,0.1666666666666666,0.0512499494592353,0.1625933140919863
80,7,POPS hypercube,0.9666666666666668,0.4654204423869279,0.056005804716738,0.55,0.2778090958961853,0.1649052773711611
80,7,POPS ellipse,0.9,0.490402199517946,0.0577265025967123,0.4333333333333333,0.3130014289775774,0.1557045456783538
80,7,Ellipse+EB,0.9166666666666666,0.5055591943908949,0.065041175913031,0.4666666666666667,0.3296431841701749,0.1572877386376316
80,7,Ellipse+PAC,0.9166666666666666,0.5969872367532159,0.0488240135168835,0.5333333333333333,0.3760750650927681,0.1456348570632328
80,7,Bayesian stacking,0.6,0.3579453122861099,0.0612081432929406,0.4166666666666667,0.3276108482877787,0.1615276655050028
80,7,PVI,0.9,0.6453931296976203,0.0893234742749026,0.6,0.5160851397235304,0.1695926997641804
80,8,Bayesian ridge,0.4333333333333333,0.0864730330797373,0.0838840861677477,0.3333333333333333,0.07027600682512,0.1607323781557168
80,8,POPS hypercube,1.0,0.7716558075065554,0.1570423968099282,0.7,0.5109104167734366,0.2125462568022534
80,8,POPS ellipse,1.0,0.7323477209119371,0.0841592393962322,0.5833333333333334,0.5190950221949895,0.1564889468064566
80,8,Ellipse+EB,1.0,0.7867522548634951,0.0821498214243752,0.6,0.5355520918415537,0.1552962818840737
80,8,Ellipse+PAC,1.0,0.832399677050612,0.1000671706822291,0.5833333333333334,0.5552186300105952,0.1651053135696332
80,8,Bayesian stacking,0.6,0.3403210477140118,0.0887178868810055,0.4333333333333333,0.3520643852220417,0.1642727297687817
80,8,PVI,0.9,1.0024936185875255,0.1591219312175045,0.7,0.7999023683498017,0.2060262067938175
80,9,Bayesian ridge,0.5166666666666667,0.0812489599912232,0.0555855952794945,0.2166666666666666,0.0589265973868184,0.1608339275694618
80,9,POPS hypercube,0.9833333333333332,0.7186420178179973,0.097268497951406,0.7333333333333333,0.4373417877463041,0.1189373395234869
80,9,POPS ellipse,0.9166666666666666,0.6046573813801474,0.0687775279672175,0.5166666666666667,0.3883690606794822,0.1647916565839459
80,9,Ellipse+EB,0.9333333333333332,0.6567281622201628,0.0729943463476187,0.6166666666666667,0.41597462660621,0.1621206600827743
80,9,Ellipse+PAC,0.9166666666666666,0.5862053724023111,0.0713375196059864,0.5666666666666667,0.3979439571967558,0.1647401343811187
80,9,Bayesian stacking,0.5833333333333334,0.3992347333287169,0.0630065982338175,0.4333333333333333,0.3496363523062379,0.1728838916775118
80,9,PVI,0.9166666666666666,0.7853904885161586,0.0987888303762597,0.6333333333333333,0.4830645422935624,0.124478725924203
80,10,Bayesian ridge,0.6,0.1027999452219806,0.0444427036025122,0.3,0.0812679232652018,0.1598457052453177
80,10,POPS hypercube,1.0,3.330588559890889,1.1131106330349456,0.9833333333333332,1.0050225953585457,0.1812314494215917
80,10,POPS ellipse,1.0,2.0626429134695576,0.076901400544203,0.9166666666666666,1.0665417917511917,0.1749455525962513
80,10,Ellipse+EB,1.0,2.15042313641093,0.057447618742732,0.9166666666666666,1.0704851953768384,0.1698464792032157
80,10,Ellipse+PAC,1.0,2.258714523280958,0.0504278575723217,0.9166666666666666,1.0171700685238148,0.1500099214780823
80,10,Bayesian stacking,0.6,0.3800280421486017,0.0529064781997127,0.4333333333333333,0.348736077153504,0.1510043553867159
80,10,PVI,1.0,1.7998512450912283,0.1008052300777059,0.75,0.9287679038689683,0.2023518246124028
80,11,Bayesian ridge,0.3,0.061826953907557,0.0703865939028203,0.1833333333333333,0.0435884320744149,0.1638546902133246
80,11,POPS hypercube,0.9666666666666668,0.575481589668717,0.0831729713272729,0.55,0.310367277705084,0.155051935536637
80,11,POPS ellipse,0.9166666666666666,0.6191614887675595,0.0715530140583894,0.5,0.3783989531394143,0.1656341639347006
80,11,Ellipse+EB,0.9166666666666666,0.6278063690426365,0.0699963559431931,0.55,0.4009296771870373,0.1658514415191162
80,11,Ellipse+PAC,0.9833333333333332,1.164389834795442,0.0966335734348265,0.75,0.7220443278686315,0.1753432372473724
80,11,Bayesian stacking,0.4666666666666667,0.3216377600142952,0.0784735051870766,0.4,0.2975715739348581,0.1659957233359957
80,11,PVI,0.85,0.5184334944435233,0.0966142211522889,0.5833333333333334,0.4731508308818855,0.1621802999373571
80,12,Bayesian ridge,0.5166666666666667,0.0770830718606692,0.0477906603453588,0.2333333333333333,0.0524057781770751,0.1717215807479165
80,12,POPS hypercube,1.0,1.2664093037185236,0.1817621595303132,0.8166666666666667,0.6169464979087023,0.1134219212592707
80,12,POPS ellipse,0.9833333333333332,0.8727890265937542,0.0481767677394021,0.6833333333333333,0.5757994337805049,0.1684736899919492
80,12,Ellipse+EB,0.9833333333333332,0.9153919748416736,0.0549523290054265,0.7,0.5786010395182355,0.1649690110284721
80,12,Ellipse+PAC,1.0,1.1242659165285134,0.0613529456379139,0.75,0.7552008755971047,0.1700080455390367
80,12,Bayesian stacking,0.5666666666666667,0.3807335039433211,0.0632648219227089,0.4,0.3229400346006018,0.1757168831603289
80,12,PVI,1.0,1.0998608128810474,0.066966691419358,0.7333333333333333,0.7143080394745348,0.1255935119075916
80,13,Bayesian ridge,0.5,0.0720212697806943,0.0386353602316941,0.1333333333333333,0.0542244762914882,0.1636989091656291
80,13,POPS hypercube,1.0,1.368417100680321,0.21581845707086,0.8166666666666667,0.586766045991826,0.1198267087616056
80,13,POPS ellipse,1.0,0.9442428254899152,0.0417920503945045,0.7166666666666667,0.6214996775890067,0.1520229296619598
80,13,Ellipse+EB,1.0,0.9441381237703416,0.0461732759408528,0.75,0.6309447205858487,0.1536489044324293
80,13,Ellipse+PAC,1.0,0.9059618212222442,0.0632792200185528,0.7166666666666667,0.6096276264991106,0.1576481301603849
80,13,Bayesian stacking,0.5666666666666667,0.3651682147242909,0.0452471975285517,0.4166666666666667,0.3133644178679963,0.1623029947962335
80,13,PVI,0.9833333333333332,0.8510247521123183,0.0684322469069632,0.6833333333333333,0.5725073973919566,0.1232102040154622
80,14,Bayesian ridge,0.3833333333333333,0.0680626461332788,0.06119641661578,0.1833333333333333,0.0482532395471483,0.1764664285829755
80,14,POPS hypercube,1.0,1.3630499416601367,0.1962666898337801,0.8166666666666667,0.6747943554920179,0.1286621830724481
80,14,POPS ellipse,0.9833333333333332,0.906677125937544,0.0659598572619755,0.6833333333333333,0.5804040771684378,0.1848748296002273
80,14,Ellipse+EB,0.9833333333333332,0.9612010845227787,0.0544820602103546,0.6833333333333333,0.608574665176126,0.1756194673463042
80,14,Ellipse+PAC,0.9833333333333332,1.2083059400847989,0.0655978985900317,0.7333333333333333,0.8047017472956081,0.1645593034458321
80,14,Bayesian stacking,0.5333333333333333,0.362291707065917,0.0686093607982411,0.4,0.3317971579675566,0.1804034683495006
80,14,PVI,0.95,0.7822845178218955,0.053076878562264,0.6333333333333333,0.5673980599714206,0.1312580843779648
80,15,Bayesian ridge,0.6166666666666667,0.0963566311505153,0.0302527902890775,0.25,0.0686750378419889,0.1590364800614913
80,15,POPS hypercube,1.0,1.4246594460193782,0.217574931457902,0.8333333333333334,0.5895798131607617,0.118796144620987
80,15,POPS ellipse,1.0,1.0910824491839706,0.0288452632274769,0.7666666666666667,0.6861842674277069,0.1568931420632921
80,15,Ellipse+EB,1.0,1.1065424151453436,0.0391516271214523,0.7666666666666667,0.7206498098056993,0.151568518384702
80,15,Ellipse+PAC,1.0,1.3135292195260675,0.0326136308644539,0.8166666666666667,0.8257617088103282,0.1490796939521595
80,15,Bayesian stacking,0.65,0.4379084614973041,0.0428218959525561,0.4166666666666667,0.3495653921404933,0.1456161192598951
80,15,PVI,1.0,1.1418306230912756,0.0735672014333613,0.75,0.7143871251818026,0.077417182553844
80,16,Bayesian ridge,0.4666666666666667,0.0983755435768604,0.0577472086882565,0.2833333333333333,0.0721238410250899,0.1458605156607378
80,16,POPS hypercube,1.0,1.0125262361231782,0.1635806147820416,0.8166666666666667,0.5352806584768723,0.1638235340368837
80,16,POPS ellipse,0.9833333333333332,0.897396180964517,0.0699911779682617,0.65,0.5606251850676816,0.160007443856996
80,16,Ellipse+EB,1.0,0.9127654742474592,0.0715644225186941,0.6666666666666666,0.5764981946516267,0.1547369779379848
80,16,Ellipse+PAC,1.0,0.8723003734620352,0.0655250626278497,0.6,0.531129461107092,0.1441954035559277
80,16,Bayesian stacking,0.6,0.3756724848306007,0.0649309397376516,0.4,0.33631596895155,0.149718977384562
80,16,PVI,1.0,1.3419794633925826,0.0870794600468107,0.75,0.811405830219652,0.1260038647252309
80,17,Bayesian ridge,0.5,0.0735245009293147,0.0442249792208653,0.2666666666666666,0.0543379280006681,0.1542553063929957
80,17,POPS hypercube,1.0,0.8131619456616757,0.0933754888763948,0.7,0.4805044593078573,0.1062937462826533
80,17,POPS ellipse,0.9666666666666668,0.6645756256518085,0.0428837050768189,0.6333333333333333,0.4343508801357721,0.148366659746455
80,17,Ellipse+EB,0.9833333333333332,0.7041858551563891,0.052408081652929,0.65,0.4734373560476066,0.1456013852615113
80,17,Ellipse+PAC,1.0,0.8024498116465749,0.05794212700035,0.6166666666666667,0.5453918302884138,0.1528610389328809
80,17,Bayesian stacking,0.5666666666666667,0.3326908341703155,0.049461715534579,0.4,0.290600167865054,0.1617578847693703
80,17,PVI,1.0,1.0079496057084878,0.0699428777655936,0.6833333333333333,0.7004415256046241,0.1219073872852655
80,18,Bayesian ridge,0.3,0.071971233369734,0.0767217854690392,0.1833333333333333,0.0535756849614551,0.1915662496208605
80,18,POPS hypercube,0.9833333333333332,0.8325731614253166,0.099502963372497,0.75,0.5111717673302264,0.1364545376119608
80,18,POPS ellipse,0.9166666666666666,0.6778174927205396,0.0751005706434336,0.6,0.4852305208135117,0.1854818031424909
80,18,Ellipse+EB,0.9333333333333332,0.6980015539506208,0.0861995453246903,0.6,0.5149017304181305,0.1829192295992865
80,18,Ellipse+PAC,0.9666666666666668,0.8963293902587379,0.0889355960099173,0.6333333333333333,0.6244357820801045,0.1891810193104663
80,18,Bayesian stacking,0.5,0.3109183076807998,0.0930557747411625,0.4,0.317934329064508,0.1968197858445095
80,18,PVI,0.85,0.6872927441957589,0.1165197650165077,0.6166666666666667,0.5879069902424804,0.165460371603064
80,19,Bayesian ridge,0.2833333333333333,0.0610088444488474,0.0854750508898533,0.2666666666666666,0.0501839392448963,0.1697288169163435
80,19,POPS hypercube,0.8666666666666667,0.5639328080537319,0.119691629731152,0.6166666666666667,0.3646516439377353,0.1963091031587858
80,19,POPS ellipse,0.8333333333333334,0.4947272575089572,0.0854051059682975,0.55,0.3249495626421393,0.1700303161286104
80,19,Ellipse+EB,0.8666666666666667,0.5317045578273956,0.0878371469320936,0.5666666666666667,0.3585454105787875,0.1700294426029244
80,19,Ellipse+PAC,0.8,0.4936598556733282,0.0740052475164738,0.5166666666666667,0.3226146150290155,0.1672354968438105
80,19,Bayesian stacking,0.5666666666666667,0.3147418711580282,0.0803131679758336,0.4166666666666667,0.3056138743478422,0.1788740433599031
80,19,PVI,0.8166666666666667,0.5638383324656338,0.1070161337944296,0.5833333333333334,0.4867311067241768,0.1547849698797459
8,0,PACm,0.65,0.29103232227933284,0.07420238166491773,0.4166666666666667,0.2573160231882673,0.21962455337617748
8,0,PAC2-T,0.03333333333333333,0.011747514184951898,0.10335389481753657,0.05,0.009831193848919619,0.22406793529163876
8,1,PACm,0.7,0.5528867738993739,0.12986782043608344,0.5166666666666667,0.3516504763039805,0.19416515892061698
8,1,PAC2-T,0.05,0.01582823831383743,0.12773286816155502,0.03333333333333333,0.009781628130066635,0.1794989108931525
8,2,PACm,0.9333333333333333,0.725928629788867,0.11515056464181328,0.5,0.38075978621505735,0.23309387949348617
8,2,PAC2-T,0.03333333333333333,0.024502041499408024,0.14087981782274983,0.0,0.015139588025763089,0.27276800460133976
8,3,PACm,0.5,0.2749888623831859,0.1395107023116699,0.35,0.21722250607123256,0.21712175813075513
8,3,PAC2-T,0.0,0.0062712863902452,0.1674367937838541,0.0,0.00483580433290968,0.23084518439518695
8,4,PACm,0.8,0.6861138201105699,0.21004280097980138,0.5,0.4958005234701173,0.321883343259636
8,4,PAC2-T,0.016666666666666666,0.012351384510554224,0.2043058612920782,0.0,0.010274265287305379,0.3162391414003946
8,5,PACm,0.8166666666666667,0.45347772602178404,0.06662788501217312,0.5166666666666667,0.30783710265308106,0.15671999064447456
8,5,PAC2-T,0.1,0.009388269221282261,0.05754520230974687,0.016666666666666666,0.006939021284730688,0.1547119582166372
8,6,PACm,0.6166666666666667,0.32533435398160165,0.13499510244827262,0.4166666666666667,0.26006186598037967,0.2045506169057721
8,6,PAC2-T,0.016666666666666666,0.02179256122694275,0.13599527114316787,0.03333333333333333,0.017769154816454164,0.20937239460862622
8,7,PACm,0.7666666666666667,0.3057785721871593,0.08406198594456563,0.5166666666666667,0.1921145742913,0.13171725474786047
8,7,PAC2-T,0.016666666666666666,0.01633919280956837,0.08464572841973025,0.016666666666666666,0.010361215252471655,0.12882195316909165
8,8,PACm,0.8666666666666667,0.5982511372879319,0.067148531557372,0.6333333333333333,0.4785803321131199,0.14545817468448222
8,8,PAC2-T,0.11666666666666667,0.022365718444401602,0.05151261078214876,0.05,0.014425845874655273,0.14557402369564743
8,9,PACm,0.6,0.6297282103467218,0.25561548918305976,0.5833333333333334,0.5367530075500698,0.2718225642080413
8,9,PAC2-T,0.0,0.01385781118358511,0.3435083826817088,0.0,0.014663704132133512,0.3713179951462529
8,10,PACm,0.7,0.22491236409408502,0.05128378454590505,0.4166666666666667,0.19528873602158892,0.19852094934981096
8,10,PAC2-T,0.11666666666666667,0.011896637593435733,0.04083223895879915,0.03333333333333333,0.009026977901005075,0.1946941651328173
8,11,PACm,0.6666666666666666,0.3375587827154808,0.0798072183466337,0.5,0.2816133011827405,0.20869521950468925
8,11,PAC2-T,0.03333333333333333,0.010167182158321053,0.10829269643513553,0.0,0.007928223064024565,0.21533346933386294
8,12,PACm,1.0,1.1363058505897357,0.06966608135470767,0.7333333333333333,0.7408269837422238,0.20077463165699164
8,12,PAC2-T,0.11666666666666667,0.016229389246706666,0.06832257645555334,0.06666666666666667,0.010862118303936956,0.19586419994907914
8,13,PACm,0.75,0.9123100189853617,0.24722270654994927,0.5166666666666667,0.5137963817903826,0.24090661729430168
8,13,PAC2-T,0.016666666666666666,0.029588302993062428,0.28519722669938674,0.016666666666666666,0.01896292617733634,0.2736704298653564
8,14,PACm,0.6833333333333333,0.3437816061826632,0.0788683978492076,0.48333333333333334,0.24427414304294726,0.18946755724304198
8,14,PAC2-T,0.05,0.010618001679335444,0.08104361321820369,0.05,0.01083429462751798,0.19301158859594522
8,15,PACm,0.8166666666666667,0.5586768682250011,0.16341375146380677,0.5166666666666667,0.3829094943576806,0.22553170629371894
8,15,PAC2-T,0.016666666666666666,0.0159450030959715,0.15072362151724605,0.05,0.014154204254391112,0.20675746585798152
8,16,PACm,0.38333333333333336,0.20731649703780664,0.21982839058467485,0.31666666666666665,0.18379704736543503,0.2924435031053751
8,16,PAC2-T,0.0,0.015740521984049287,0.20192271082194002,0.016666666666666666,0.015975276871295456,0.2769926216878701
8,17,PACm,0.85,0.430705248846678,0.15225135020096497,0.5666666666666667,0.3471551371647975,0.18412118772549307
8,17,PAC2-T,0.016666666666666666,0.014380386587238099,0.16898110024304974,0.0,0.01213227237131058,0.2190561277848998
8,18,PACm,0.6,0.21633435713551055,0.06842438893365084,0.43333333333333335,0.17512358584952958,0.1833232716418968
8,18,PAC2-T,0.0,0.007569684161044967,0.06409252399248183,0.05,0.0060666550536791,0.18124603280242146
8,19,PACm,0.9166666666666666,0.6081270509437141,0.04132029812481544,0.6166666666666667,0.4019461153795504,0.1447268567469373
8,19,PAC2-T,0.1,0.01194725785513249,0.048749115726664786,0.03333333333333333,0.009336559693761182,0.16281974826085338
16,0,PACm,0.9166666666666666,0.7504477268580952,0.08945569052491363,0.6833333333333333,0.5023787941319082,0.1497151254223027
16,0,PAC2-T,0.08333333333333333,0.010716250657462982,0.039863156342831246,0.06666666666666667,0.008295935291356124,0.12502252816042145
16,1,PACm,0.9666666666666667,1.7663607922152882,0.22953362882916634,0.7666666666666667,0.8881148610099926,0.2807409526298852
16,1,PAC2-T,0.0,0.0102459394362725,0.1652282740853562,0.0,0.006609166990958891,0.2300437187092494
16,2,PACm,1.0,1.0550277030269966,0.08848280220629395,0.7666666666666667,0.6080501235034108,0.12698544116691368
16,2,PAC2-T,0.08333333333333333,0.009624035627729833,0.04137673126458098,0.0,0.006495058550603728,0.1680803080143855
16,3,PACm,0.7333333333333333,0.7199037441366264,0.16670212310395943,0.65,0.6899009361518342,0.25090504359311777
16,3,PAC2-T,0.016666666666666666,0.00726829459067929,0.11608185437864044,0.0,0.005487013595532103,0.23283538699499207
16,4,PACm,0.85,0.5042693395533484,0.12101952526597556,0.5333333333333333,0.3298858186543425,0.15848581875965084
16,4,PAC2-T,0.06666666666666667,0.007535264493614285,0.11613271613024354,0.0,0.005723186184640629,0.1932632437168827
